month,maxTemp,minTemp,meanTemp,rainfall
1,37.8,25.3,,
2,36.5,24.7,,
3,36.7,23.9,,
4,36.8,20.8,,
5,33.3,16.0,,
6,30.3,12.9,,
7,30.8,12.2,,
8,33.2,13.7,,
9,37.3,19.0,,
10,39.9,22.8,,
11,41.0,25.6,,
12,39.0,25.7,,
