month,maxTemp,minTemp,meanTemp,rainfall
1,29.9,13.6,,19.9
2,29.6,14.0,,11.3
3,27.1,12.9,,19.8
4,23.4,10.6,,28.7
5,19.2,8.1,,54.4
6,16.0,6.1,,66.0
7,14.9,5.4,,71.5
8,15.7,5.6,,62.7
9,17.8,6.5,,48.3
10,21.2,7.6,,25.7
11,25.2,10.3,,26.5
12,28.1,12.1,,15.8
