month,maxTemp,minTemp,meanTemp,rainfall
1,28.9,13.3,,63.9
2,27.6,13.2,,63.9
3,25.0,10.3,,46.6
4,20.8,6.5,,41.4
5,16.5,3.5,,41.3
6,12.6,1.5,,37.9
7,11.7,0.5,,53.6
8,13.4,1.2,,53.7
9,16.7,3.2,,47.8
10,20.2,5.7,,60.1
11,23.4,8.8,,70.3
12,26.5,11.3,,73.0
