month,maxTemp,minTemp,meanTemp,rainfall
1,29.3,14.6,,16.1
2,29.5,14.5,,12.6
3,27.0,12.7,,19.7
4,23.5,10.0,,27.2
5,19.8,8.0,,32.4
6,16.8,6.1,,44.1
7,16.2,5.3,,40.0
8,17.7,5.8,,43.3
9,20.2,7.3,,39.1
10,23.0,8.9,,32.7
11,26.1,11.6,,27.5
12,27.7,13.3,,30.1
