month,maxTemp,minTemp,meanTemp,rainfall
1,27.2,19.7,,160.6
2,27.0,19.7,,220.5
3,25.9,18.2,,227.2
4,24.0,15.4,,179.6
5,21.5,12.4,,162.0
6,19.4,9.4,,105.5
7,18.9,8.3,,82.6
8,20.1,8.6,,55.8
9,22.4,11.5,,60.4
10,23.9,14.2,,103.4
11,24.8,16.5,,162.3
12,26.4,18.4,,140.8
