month,maxTemp,minTemp,meanTemp,rainfall
1,19.5,8.5,,30.2
2,21.8,10.0,,10.5
3,26.9,14.0,,18.2
4,33.9,19.5,,11.5
5,40.9,25.4,,0.4
6,45.5,28.9,,0.0
7,46.7,30.7,,0.0
8,46.9,29.5,,0.0
9,43.7,26.2,,0.0
10,36.6,21.5,,1.4
11,27.8,14.5,,18.5
12,21.9,9.9,,25.5
