,Precipitation,Temperature
January,36,-2.2
February,34,-0.6
March,43,4.2
April,47,10.8
May,62,16.3
June,85,20.0
July,77,21.9
August,49,21.7
September,55,16.3
October,47,10.3
November,44,4.5
December,42,-0.6
