,Precipitation,Temperature
January,25,-2.3
February,24,-0.7
March,28,4.1
April,35,10.7
May,49,16.4
June,68,20.2
July,68,22.0
August,48,21.4
September,48,16.0
October,36,9.9
November,32,4.3
December,28,-0.8
