,Precipitation,Temperature
January,30,-2.9
February,28,-1.4
March,31,3.5
April,39,10.4
May,56,16.0
June,67,19.6
July,80,21.3
August,50,20.8
September,54,15.6
October,38,9.5
November,40,3.8
December,28,-1.3
