month,maxTemp,minTemp,meanTemp,rainfall
1,28.5,23.0,,69.6
2,29.9,22.6,,37.2
3,31.8,23.4,,19.1
4,33.4,25.6,,43.4
5,33.3,26.9,,46.3
6,32.7,26.9,,23.2
7,32.6,26.2,,40.5
8,32.4,25.9,,47.8
9,32.1,25.7,,75.4
10,30.8,24.7,,249.8
11,29.3,23.9,,356.1
12,28.3,23.6,,294.5
