month,maxTemp,minTemp,meanTemp,rainfall
1,26.3,11.5,,8.5
2,28.4,14.0,,7.5
3,32.2,18.6,,5.4
4,34.8,23.0,,3.1
5,35.5,26.6,,0.2
6,35.4,28.3,,11.0
7,33.3,27.6,,60.1
8,32.1,26.3,,61.0
9,33.2,25.7,,11.3
10,35.5,21.9,,2.6
11,32.5,16.8,,0.5
12,28.2,12.7,,4.8
