month,maxTemp,minTemp,meanTemp,rainfall
1,12.6,4.9,,53.7
2,12.9,4.8,,64.2
3,15.0,6.3,,42.0
4,18.0,8.6,,40.5
5,22.8,12.9,,34.9
6,26.8,16.7,,23.3
7,29.2,19.3,,25.4
8,29.2,19.4,,30.4
9,25.9,16.3,,59.7
10,21.5,12.6,,61.5
11,16.8,8.6,,72.7
12,13.9,6.2,,54.3
