,Precipitation,Temperature
January,14.2,-13.0
February,14.8,-11.9
March,20.5,-4.8
April,24.6,6.2
May,30.4,13.5
June,48.4,18.9
July,74.5,20.1
August,41.1,18.4
September,23.4,12.0
October,21.7,4.9
November,21.9,-4.9
December,17.2,-10.3
