,Precipitation,Temperature
January,14.6,-15.9
February,11.9,-14.8
March,15.7,-7.4
April,22.3,4.2
May,32.4,12.3
June,41.6,17.4
July,82.1,18.5
August,41.9,16.7
September,26.0,10.4
October,25.8,3.3
November,21.4,-7.0
December,16.5,-13.5
