,Precipitation,Temperature
January,19.0,-16.9
February,17.2,-15.8
March,19.3,-8.3
April,19.9,4.9
May,28.3,13.7
June,41.0,18.8
July,49.5,19.9
August,29.6,18.4
September,19.0,11.8
October,23.7,4.1
November,21.5,-6.6
December,23.6,-14.0
