,Precipitation,Temperature
January,30.7,-12.8
February,26.6,-11.8
March,27.7,-4.8
April,26.7,6.8
May,32.8,13.7
June,32.9,19.1
July,46.5,20.3
August,19.5,18.9
September,16.4,12.3
October,29.9,4.9
November,34.4,-4.5
December,34.6,-10.6
