,Precipitation,Temperature
January,16.1,-16.1
February,17.5,-15.2
March,20.7,-7.9
April,18.3,5.0
May,30.9,14.0
June,30.8,19.3
July,39.9,20.5
August,26.6,18.9
September,16.9,12.1
October,23.9,4.3
November,21.8,-6.2
December,20.7,-13.5
