,Precipitation,Temperature
January,22.8,-11.8
February,19.6,-11.3
March,23.5,-4.0
April,23.0,8.2
May,26.9,16.2
June,32.1,21.6
July,25.7,23.5
August,18.0,21.9
September,17.3,14.7
October,27.1,6.5
November,26.5,-2.5
December,26.7,-9.1
