,Precipitation,Temperature
January,18.8,-16.2
February,17.5,-14.9
March,21.7,-7.3
April,25.5,4.7
May,37.4,13.7
June,40.8,18.6
July,62.2,19.8
August,51.6,17.8
September,29.0,11.6
October,29.5,4.3
November,26.0,-6.3
December,23.3,-13.4
