,Precipitation,Temperature
January,17.6,-15.8
February,16.2,-14.6
March,19.3,-7.1
April,25.4,4.9
May,38.6,13.7
June,37.1,18.7
July,58.6,19.8
August,41.7,18.0
September,23.7,11.6
October,31.0,4.2
November,29.6,-6.2
December,23.2,-13.3
