,Precipitation,Temperature
January,27.7,-15.6
February,26.1,-13.6
March,30.3,-5.6
April,38.4,6.9
May,41.9,13.9
June,48.2,19.1
July,63.5,20.4
August,38.9,18.5
September,30.3,12.2
October,44.4,5.4
November,50.3,-4.7
December,38.3,-11.8
