,Precipitation,Temperature
January,28.1,-10.8
February,22.0,-10.6
March,27.2,-3.5
April,25.0,8.2
May,34.7,16.3
June,35.2,20.9
July,33.0,22.9
August,26.3,21.2
September,24.3,14.4
October,38.2,6.8
November,28.5,-1.9
December,29.4,-8.6
