,Precipitation,Temperature
January,21.9,-10.8
February,26.4,-9.8
March,45.8,-5.7
April,93.2,-1.0
May,137.0,2.8
June,155.4,6.5
July,138.0,8.5
August,88.0,8.0
September,49.5,4.5
October,47.4,-0.6
November,39.3,-5.4
December,29.3,-8.9
