,Precipitation,Temperature
January,28.0,-13.9
February,25.2,-13.3
March,29.4,-6.5
April,28.3,5.6
May,36.1,14.1
June,27.6,19.7
July,34.7,21.2
August,23.2,19.9
September,19.4,13.0
October,30.9,5.0
November,28.6,-4.7
December,31.8,-11.2
