,Precipitation,Temperature
January,14.1,-17.3
February,12.2,-15.6
March,14.5,-7.6
April,20.2,5.6
May,25.6,13.7
June,40.9,19.3
July,55.7,20.8
August,36.7,18.5
September,18.9,11.9
October,26.0,4.2
November,22.0,-6.5
December,19.8,-13.9
