month,maxTemp,minTemp,meanTemp,rainfall
1,22.1,12.0,,8.5
2,23.3,13.0,,16.1
3,26.9,15.7,,13.6
4,32.8,20.0,,2.8
5,39.4,23.7,,0.3
6,42.1,25.5,,0.0
7,42.4,27.8,,0.0
8,41.0,28.4,,0.0
9,37.9,25.5,,0.0
10,35.2,22.5,,1.0
11,29.7,18.4,,2.5
12,23.7,14.3,,13.9
