,Precipitation,Temperature
Jan,0.72,16.56
Feb,0.54,17.8
Mar,1.14,20.65
Apr,0.01,24.35
May,0.38,28.5
Jun,0.0,31.43
Jul,0.0,32.71
Aug,0.0,32.84
Sep,0.01,30.55
Oct,2.33,27.01
Nov,2.22,22.36
Dec,0.55,18.21
