,Precipitation,Temperature
January,2.2,-17.7
February,1.8,-13.7
March,3.9,-5.4
April,6.8,3.9
May,17.3,10.8
June,44.2,16.5
July,67.7,18.7
August,61.5,16.6
September,19.8,10.6
October,7.6,1.6
November,5.1,-8.4
December,3.4,-15.5
