,Precipitation,Temperature
January,2.2,-31.3
February,2.9,-27.8
March,4.4,-15.9
April,4.4,3.0
May,7.8,12.1
June,19.2,18.5
July,39.9,20.5
August,29.0,17.6
September,10.8,10.5
October,6.9,1.7
November,9.2,-8.5
December,5.8,-23.4
