,Precipitation,Temperature
January,1.4,-22.4
February,2.2,-18.8
March,3.4,-10.5
April,10.0,-0.5
May,17.3,5.9
June,47.4,11.7
July,72.2,13.8
August,58.8,11.8
September,15.1,5.9
October,8.2,-2.1
November,3.4,-11.5
December,2.0,-19.1
