,Precipitation,Temperature
January,3.8,-30.6
February,4.2,-26.9
March,7.0,-15.8
April,13.9,1.9
May,22.5,11.0
June,32.6,17.1
July,58.0,19.1
August,45.7,16.7
September,25.3,10.0
October,13.7,1.0
November,12.6,-11.7
December,6.7,-24.4
