,Precipitation,Temperature
January,2.6,-32.4
February,1.6,-26.6
March,3.1,-15.1
April,5.6,-1.6
May,18.0,5.9
June,49.8,12.2
July,76.1,14.5
August,67.1,11.9
September,28.6,4.9
October,6.5,-4.4
November,4.6,-18.2
December,3.7,-29.1
