,Precipitation,Temperature
January,1.8,-21.2
February,2.0,-16.4
March,4.9,-7.1
April,8.7,2.6
May,19.6,9.0
June,53.0,14.4
July,85.9,16.6
August,60.7,14.5
September,21.0,8.5
October,7.2,-0.1
November,4.0,-10.2
December,2.3,-18.4
