month,maxTemp,minTemp,meanTemp,rainfall
1,2.0,-2.8,,67.0
2,4.2,-1.9,,70.0
3,8.3,0.6,,69.0
4,12.6,3.7,,87.0
5,17.3,7.7,,103.0
6,20.5,10.8,,124.0
7,23.0,12.8,,117.0
8,22.0,12.4,,133.0
9,18.8,10.0,,92.0
10,13.3,6.2,,69.0
11,6.9,1.4,,82.0
12,2.9,-1.7,,73.0
