,Precipitation,Temperature
January,21.5,-12.3
February,12.4,-10.4
March,17.3,-5.3
April,29.5,3.5
May,47.0,10.1
June,74.7,14.1
July,87.2,16.2
August,52.6,15.1
September,34.7,10.3
October,22.3,3.4
November,19.9,-5.2
December,14.6,-11.0
