,Precipitation,Temperature
January,18.0,-25.4
February,17.2,-22.8
March,11.3,-18.2
April,11.1,-5.3
May,20.5,6.9
June,35.7,14.9
July,49.0,16.8
August,52.5,13.6
September,33.9,6.4
October,23.5,-3.9
November,27.2,-17.4
December,21.6,-23.6
