month,maxTemp,minTemp,meanTemp,rainfall
1,25.2,19.7,,83.0
2,26.3,20.4,,22.0
3,28.4,22.1,,36.0
4,30.9,24.0,,50.0
5,33.4,25.4,,71.0
6,34.9,26.3,,68.0
7,34.4,26.0,,92.0
8,34.0,25.8,,167.0
9,32.0,24.8,,394.0
10,29.6,23.7,,658.0
11,27.7,22.5,,486.0
12,25.3,20.5,,272.0
