month,maxTemp,minTemp,meanTemp,rainfall
1,33.4,17.0,,0.6
2,36.4,19.9,,0.7
3,38.5,22.9,,2.1
4,39.6,25.2,,19.7
5,38.5,25.4,,54.1
6,35.3,23.6,,132.1
7,32.1,22.2,,224.1
8,31.1,21.8,,290.2
9,32.2,21.6,,195.9
10,34.6,21.3,,66.1
11,35.3,18.4,,5.2
12,33.4,16.8,,0.5
