,Precipitation,Temperature
January,86.5,1.6
February,60.6,1.1
March,56.5,2.6
April,48.1,5.8
May,59.5,10.4
June,68.2,14.2
July,61.0,16.6
August,87.9,16.6
September,88.2,13.5
October,116.9,9.2
November,113.1,5.4
December,93.2,2.6
