,Precipitation,Temperature
January,32.9,-6.5
February,23.8,-6.8
March,23.2,-4.8
April,17.7,-0.6
May,34.9,4.1
June,46.8,8.3
July,67.9,11.1
August,69.3,9.9
September,38.0,6.0
October,36.5,0.6
November,32.5,-3.8
December,29.7,-6.0
