,Precipitation,Temperature
January,44.6,-7.6
February,26.9,-6.7
March,25.1,-2.4
April,27.2,2.8
May,55.7,8.1
June,67.2,12.8
July,87.1,15.4
August,88.6,13.8
September,54.6,9.4
October,52.1,3.4
November,53.8,-1.8
December,39.9,-6.6
