,Precipitation,Temperature
January,323.6,-0.8
February,257.4,-1.1
March,237.2,0.9
April,153.7,4.5
May,131.3,8.4
June,133.1,11.9
July,145.1,14.2
August,183.3,13.6
September,252.4,10.4
October,286.6,6.1
November,288.7,2.4
December,340.4,-0.3
