,Precipitation,Temperature
January,147.8,-1.6
February,92.3,-1.5
March,83.3,1.2
April,68.4,5.5
May,82.9,10.6
June,91.6,14.5
July,95.0,16.7
August,133.8,15.7
September,135.5,11.6
October,159.5,6.7
November,164.4,2.6
December,138.1,-0.9
