,Precipitation,Temperature
January,103.1,-2.8
February,92.0,-3.0
March,90.3,-1.8
April,61.9,1.3
May,54.9,5.6
June,53.1,9.3
July,60.9,12.1
August,77.0,11.3
September,104.5,7.9
October,123.4,3.3
November,94.5,0.4
December,108.9,-1.4
