,Precipitation,Temperature
January,144.6,0.1
February,97.0,0.1
March,91.5,2.4
April,69.1,6.4
May,80.5,11.2
June,88.4,14.8
July,89.2,16.9
August,125.8,16.1
September,137.9,12.7
October,175.1,8.0
November,169.6,4.2
December,147.4,1.2
