,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2007-04-30,999.7,1003.4,0.0,0.0,0.0,15.3,22.7,8.9,72,46,3.1,6.1,225.0,12.8,225.0,6.4,,,,
2007-05-01,1002.8,1006.5,0.0,0.0,0.0,13.0,17.0,10.9,75,54,2.4,3.8,90.0,7.2,22.5,0.6,,,,
2007-05-02,1006.2,1009.9,21.5,3.5,1.0,6.2,10.9,4.2,95,84,2.2,4.3,45.0,8.7,67.5,,,,,
2007-05-03,1011.0,1014.9,11.5,5.5,1.0,6.0,11.0,2.5,81,50,2.3,6.0,315.0,12.9,292.5,1.8,,,,
2007-05-04,1020.0,1023.8,,,,7.2,14.6,-1.1,60,21,2.4,5.2,315.0,11.2,22.5,11.3,,,,
2007-05-05,1020.9,1024.8,0.0,0.0,0.0,9.5,14.4,4.6,66,54,2.7,4.8,90.0,9.2,112.5,2.5,,,,
2007-05-06,1015.2,1019.0,4.0,4.0,1.5,12.0,17.3,5.2,77,40,2.0,4.7,90.0,7.8,90.0,7.0,,,,
2007-05-07,1012.5,1016.3,2.0,1.0,0.5,12.1,17.9,6.7,78,44,2.6,5.4,67.5,11.1,90.0,6.9,,,,
2007-05-08,1013.9,1017.7,14.0,5.0,2.5,10.4,15.9,6.7,88,58,2.0,8.4,0.0,16.4,337.5,4.1,,,,
2007-05-09,1015.5,1019.3,,,,11.5,18.1,3.5,72,40,2.8,6.9,180.0,13.1,180.0,10.7,,,,
2007-05-10,1015.9,1019.7,4.0,1.5,0.5,10.4,14.6,7.2,74,50,2.9,5.7,90.0,12.1,112.5,7.0,,,,
2007-05-11,1016.9,1020.6,0.0,0.0,0.0,11.6,17.5,5.5,73,36,2.0,4.8,157.5,8.3,157.5,9.3,,,,
2007-05-12,1011.5,1015.2,,,,14.7,20.5,7.4,76,57,4.0,8.3,202.5,19.5,225.0,2.6,,,,
2007-05-13,999.7,1003.4,0.5,0.5,0.5,17.3,25.1,10.5,59,17,3.3,6.8,292.5,13.5,180.0,10.1,,,,
2007-05-14,1004.8,1008.5,0.0,0.0,0.0,12.3,17.2,6.0,64,41,3.6,6.1,45.0,12.6,67.5,8.4,,,,
2007-05-15,1002.5,1006.3,7.0,2.5,1.0,9.5,13.4,7.1,86,68,3.0,4.7,45.0,11.9,45.0,0.1,,,,
2007-05-16,1003.0,1006.8,6.5,2.5,0.5,8.5,12.0,6.6,77,57,3.3,5.7,0.0,14.3,22.5,0.6,,,,
2007-05-17,1013.5,1017.3,6.0,1.5,0.5,7.7,11.3,5.6,78,56,2.6,4.2,67.5,8.5,90.0,0.3,,,,
2007-05-18,1012.8,1016.5,3.0,1.5,0.5,9.0,14.2,5.6,72,48,3.5,5.8,22.5,13.5,45.0,0.9,,,,
2007-05-19,1018.9,1022.7,,,,12.7,17.8,3.9,66,40,3.4,6.9,202.5,13.8,225.0,5.7,,,,
2007-05-20,1014.0,1017.6,,,,18.1,22.5,14.6,73,50,5.0,7.1,202.5,15.1,225.0,6.5,,,,
2007-05-21,1005.2,1008.8,0.0,0.0,0.0,18.1,23.0,13.2,79,60,4.3,7.9,202.5,16.3,202.5,2.6,,,,
2007-05-22,1005.2,1008.9,0.5,0.5,0.5,11.7,14.9,8.9,88,79,3.4,5.4,90.0,11.8,67.5,,,,,
2007-05-23,1012.3,1016.1,3.5,2.0,0.5,11.5,15.7,8.7,81,56,2.3,3.3,90.0,7.3,67.5,0.8,,,,
2007-05-24,1003.0,1006.7,15.5,3.0,1.0,12.9,14.6,10.8,99,97,1.5,3.7,315.0,6.8,315.0,,,,,
2007-05-25,1007.6,1011.3,1.5,1.5,1.0,14.7,21.8,7.9,65,37,2.8,6.4,337.5,13.4,337.5,9.6,,,,
2007-05-26,1017.2,1020.9,,,,12.6,18.9,7.3,39,17,3.7,7.0,337.5,14.5,337.5,11.9,,,,
2007-05-27,1012.4,1016.1,10.0,5.5,3.5,11.2,20.8,6.1,86,50,1.9,8.7,292.5,20.2,337.5,5.8,,,,
2007-05-28,1013.3,1017.0,0.0,0.0,0.0,13.7,22.1,4.1,64,17,2.4,5.1,180.0,9.2,225.0,12.7,,,,
2007-05-29,1014.3,1018.0,,,,16.5,26.7,6.6,61,13,2.1,4.7,202.5,8.9,225.0,12.3,,,,
