,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2014-06-30,1008.9,1012.0,,,,24.7,32.3,17.0,66,27,1.8,3.7,157.5,6.2,135.0,13.0,,,,
2014-07-01,1011.3,1014.5,0.0,0.0,0.0,21.7,27.9,17.4,70,37,2.7,4.9,67.5,8.8,112.5,11.4,,,,
2014-07-02,1010.9,1014.1,0.0,0.0,0.0,21.9,26.5,19.3,80,60,2.0,4.4,90.0,8.4,67.5,6.0,,,,
2014-07-03,1010.0,1013.2,,,,22.7,27.8,18.2,74,50,2.4,5.1,135.0,9.2,135.0,7.6,,,,
2014-07-04,1008.5,1011.7,6.0,3.0,1.0,20.1,22.1,18.9,83,70,2.5,4.5,90.0,8.9,67.5,0.0,,,,
2014-07-05,1004.8,1008.0,69.5,10.5,3.0,18.7,19.8,18.0,94,87,3.7,5.8,67.5,12.1,67.5,0.0,,,,
2014-07-06,1004.2,1007.4,71.5,18.5,5.0,17.9,18.8,17.0,96,90,3.4,5.8,67.5,10.2,67.5,0.0,,,,
2014-07-07,1003.6,1006.8,31.5,16.5,11.0,20.3,21.8,18.4,96,93,2.3,4.3,45.0,7.6,22.5,0.0,,,,
2014-07-08,1009.3,1012.5,3.0,1.0,0.5,21.0,24.5,19.4,93,78,1.9,3.9,67.5,7.1,67.5,1.0,,,,
2014-07-09,1010.1,1013.2,1.0,1.5,0.5,21.5,26.3,19.1,87,64,2.0,4.1,67.5,7.6,90.0,5.9,,,,
2014-07-10,1004.9,1008.1,22.0,7.5,3.0,20.6,22.3,19.1,94,84,1.9,2.9,45.0,5.5,112.5,0.0,,,,
2014-07-11,991.8,995.0,20.5,5.5,1.0,20.3,21.7,18.8,97,93,2.9,6.5,45.0,15.2,67.5,0.0,,,,
2014-07-12,992.5,995.6,0.0,0.0,0.0,23.2,29.4,18.0,74,39,2.7,5.6,202.5,9.2,270.0,10.1,,,,
2014-07-13,1000.3,1003.5,,,,22.3,29.7,15.2,69,33,2.5,6.2,135.0,9.5,157.5,13.4,,,,
2014-07-14,1002.1,1005.3,,,,23.0,29.7,16.1,65,26,2.0,4.7,157.5,8.1,157.5,12.9,,,,
2014-07-15,1002.1,1005.2,0.0,0.0,0.0,23.7,29.7,17.3,67,37,2.2,4.8,157.5,8.9,135.0,12.0,,,,
2014-07-16,1003.4,1006.5,0.0,0.0,0.0,23.5,28.4,18.8,74,47,2.1,4.8,135.0,7.7,135.0,6.3,,,,
2014-07-17,1000.8,1004.0,,,,22.1,24.6,19.8,82,62,1.8,3.6,225.0,6.7,202.5,0.2,,,,
2014-07-18,1002.2,1005.3,0.0,0.0,0.0,23.6,28.9,17.3,68,40,2.5,6.0,180.0,9.9,180.0,11.4,,,,
2014-07-19,1006.0,1009.2,4.0,2.0,0.5,22.9,27.9,17.9,73,50,2.5,5.2,180.0,8.2,157.5,9.7,,,,
2014-07-20,1006.7,1009.8,,0.0,0.0,23.2,28.2,19.1,77,55,2.0,5.4,180.0,7.8,157.5,4.0,,,,
2014-07-21,1001.6,1004.8,22.0,13.5,4.5,20.3,22.8,18.6,93,80,1.7,2.9,45.0,5.4,45.0,0.4,,,,
2014-07-22,1001.7,1004.8,0.0,0.0,0.0,21.8,26.5,18.6,83,61,2.0,5.3,157.5,8.1,157.5,5.7,,,,
2014-07-23,1003.3,1006.5,10.5,10.0,7.0,20.4,23.3,17.9,88,69,2.0,3.9,45.0,7.1,45.0,2.1,,,,
2014-07-24,1007.8,1010.9,16.0,14.0,11.5,20.6,26.5,17.2,89,63,1.8,5.9,157.5,9.2,180.0,2.4,,,,
2014-07-25,1009.0,1012.2,0.0,0.0,0.0,21.7,27.3,17.5,85,58,1.7,4.5,135.0,8.1,135.0,3.8,,,,
2014-07-26,1007.0,1010.1,0.0,0.0,0.0,23.0,27.1,19.5,83,60,2.5,4.9,90.0,9.1,67.5,6.0,,,,
2014-07-27,1001.8,1005.0,9.0,6.5,4.5,22.3,24.5,21.0,90,76,2.5,4.7,90.0,9.0,90.0,0.0,,,,
2014-07-28,998.9,1002.0,45.5,23.0,14.5,22.4,27.9,19.6,90,66,2.1,5.7,202.5,10.8,202.5,2.0,,,,
2014-07-29,1005.8,1009.0,0.0,0.0,0.0,22.0,25.9,18.7,81,65,2.3,3.8,90.0,6.7,90.0,4.0,,,,
