,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1992-10-31,1017.6,1021.2,0.0,0.5,0.0,19.1,21.7,17.2,84,61,2.5,4.3,90.0,7.9,67.5,0.3,,,,
1992-11-01,1016.2,1019.8,11.0,6.5,1.5,18.2,21.4,15.3,92,79,2.1,3.8,22.5,7.6,45.0,0.1,,,,
1992-11-02,1012.6,1016.2,0.0,0.0,0.0,19.0,22.6,15.0,91,74,1.1,3.0,135.0,4.8,135.0,0.3,,,,
1992-11-03,1006.6,1010.1,1.5,1.5,0.5,21.5,27.0,17.0,84,59,1.8,4.4,67.5,8.8,67.5,5.3,,,,
1992-11-04,1012.9,1016.6,13.0,2.5,0.5,12.2,17.0,8.9,92,85,3.4,5.4,67.5,11.3,67.5,,,,,
1992-11-05,1017.1,1020.8,5.5,2.0,0.5,12.5,18.0,9.0,80,47,2.9,4.6,315.0,8.5,22.5,5.7,,,,
1992-11-06,1023.1,1026.8,,,,12.3,17.7,6.1,76,51,2.3,4.1,67.5,8.1,67.5,6.3,,,,
1992-11-07,1020.6,1024.3,13.0,6.0,1.5,14.9,19.6,8.8,86,67,2.2,3.7,45.0,7.8,45.0,1.8,,,,
1992-11-08,1004.1,1007.7,97.0,31.0,7.5,17.2,22.6,12.6,88,64,3.5,10.6,337.5,19.5,315.0,4.9,,,,
1992-11-09,1010.3,1014.0,,,,17.7,25.8,11.1,69,40,2.7,6.1,292.5,11.6,270.0,10.6,,,,
1992-11-10,1018.9,1022.6,0.0,0.0,0.0,15.2,19.2,9.5,81,61,2.2,4.2,67.5,7.7,67.5,2.9,,,,
1992-11-11,1017.7,1021.3,8.5,2.0,1.0,16.4,18.6,13.5,96,89,1.7,3.2,337.5,5.2,90.0,,,,,
1992-11-12,1016.6,1020.2,2.0,1.0,0.5,17.2,18.6,16.4,96,90,1.6,3.0,90.0,5.5,90.0,,,,,
1992-11-13,1012.9,1016.5,3.5,2.0,0.5,17.0,19.1,15.7,92,79,1.7,3.5,45.0,7.1,67.5,,,,,
1992-11-14,1007.3,1010.9,22.5,4.5,1.0,15.7,16.8,12.7,96,91,2.4,3.8,45.0,8.2,45.0,,,,,
1992-11-15,1008.1,1011.8,,,,15.5,20.1,11.8,86,63,1.7,3.3,90.0,6.6,112.5,4.0,,,,
1992-11-16,1010.8,1014.4,,,,15.7,20.1,11.4,83,60,2.0,3.6,112.5,6.2,90.0,2.2,,,,
1992-11-17,1014.5,1018.1,,,,14.8,19.6,10.2,79,50,2.2,4.2,112.5,7.4,67.5,5.5,,,,
1992-11-18,1016.6,1020.3,8.5,3.0,1.0,14.9,17.6,13.2,87,68,1.7,2.9,45.0,5.2,45.0,,,,,
1992-11-19,1008.3,1011.9,32.5,11.5,4.5,15.4,18.0,13.7,90,75,4.8,8.2,45.0,18.5,45.0,,,,,
1992-11-20,1009.8,1013.5,0.0,0.0,0.0,14.3,19.4,8.6,74,53,3.2,5.9,315.0,10.9,337.5,5.7,,,,
1992-11-21,1019.6,1023.4,,,,11.2,18.3,5.1,80,47,1.5,3.3,90.0,6.0,112.5,10.2,,,,
1992-11-22,1019.5,1023.2,,,,13.2,21.6,4.7,84,51,1.7,4.0,157.5,8.3,180.0,8.0,,,,
1992-11-23,1007.5,1011.1,6.0,3.0,1.0,16.7,19.8,12.6,92,79,1.2,2.5,45.0,3.7,67.5,,,,,
1992-11-24,1001.6,1005.2,3.5,1.5,0.5,15.9,21.3,8.3,85,56,1.9,3.6,292.5,6.5,45.0,4.0,,,,
1992-11-25,1012.2,1015.8,,,,14.1,21.2,8.5,59,34,3.5,7.1,292.5,13.7,292.5,10.3,,,,
1992-11-26,1018.6,1022.3,,,,11.6,19.6,5.7,79,41,1.3,2.9,135.0,5.2,90.0,9.8,,,,
1992-11-27,1021.0,1024.7,,,,11.0,19.3,3.7,77,38,1.7,3.3,112.5,5.4,112.5,10.0,,,,
1992-11-28,1016.5,1020.3,6.0,1.5,0.5,10.2,12.9,5.3,98,95,1.3,2.7,315.0,4.8,247.5,,,,,
1992-11-29,1005.1,1008.7,5.5,5.5,5.5,15.4,20.4,9.6,88,67,2.8,6.6,202.5,13.5,202.5,4.8,,,,
1992-11-30,1005.2,1008.8,,,,15.0,22.0,7.9,69,38,2.8,4.9,270.0,9.5,292.5,10.0,,,,
