,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1994-07-31,1007.2,1010.7,0.0,0.0,0.0,23.9,26.6,20.5,90,80,2.2,4.0,202.5,7.3,202.5,,,,,
1994-08-01,1004.6,1008.1,0.5,0.5,0.5,24.8,28.7,22.4,90,75,1.4,3.5,180.0,5.7,180.0,0.1,,,,
1994-08-02,1004.1,1007.6,3.0,2.5,2.0,27.3,33.7,22.6,85,59,1.6,4.0,90.0,6.8,90.0,7.0,,,,
1994-08-03,1004.6,1008.0,,,,26.9,32.5,21.7,73,45,2.3,5.5,180.0,10.4,180.0,11.7,,,,
1994-08-04,1001.5,1004.9,,,,27.6,35.3,19.8,71,41,1.5,4.4,157.5,7.9,157.5,11.2,,,,
1994-08-05,1004.0,1007.5,,,,25.7,29.9,21.1,78,64,3.3,5.1,112.5,9.6,112.5,9.3,,,,
1994-08-06,1007.4,1010.9,6.0,6.0,6.0,21.6,24.4,20.3,93,84,2.5,3.7,45.0,6.2,90.0,,,,,
1994-08-07,1006.0,1009.5,27.0,21.5,17.5,24.0,29.4,20.3,89,66,2.4,8.6,202.5,19.6,202.5,3.4,,,,
1994-08-08,1006.0,1009.5,0.0,0.0,0.0,23.5,26.6,21.8,91,76,1.8,3.5,112.5,6.1,112.5,,,,,
1994-08-09,1005.8,1009.3,1.0,1.0,0.5,23.5,25.5,21.4,93,83,1.7,3.3,90.0,6.1,90.0,,,,,
1994-08-10,1003.0,1006.4,,,,27.6,33.3,22.9,83,57,1.5,3.7,135.0,6.5,135.0,7.4,,,,
1994-08-11,1004.1,1007.6,,,,25.7,29.5,22.7,79,62,2.5,6.2,90.0,11.6,90.0,6.6,,,,
1994-08-12,1008.4,1011.9,,,,24.8,28.4,21.5,74,58,2.3,4.9,90.0,7.9,90.0,10.2,,,,
1994-08-13,1006.8,1010.3,,,,27.3,33.1,21.2,80,56,2.0,4.5,202.5,8.5,180.0,7.9,,,,
1994-08-14,1004.5,1007.9,,,,28.9,34.8,23.4,80,57,1.6,3.9,135.0,6.8,135.0,10.6,,,,
1994-08-15,1004.2,1007.6,,,,28.3,32.9,24.6,82,61,2.0,4.2,90.0,6.8,90.0,6.5,,,,
1994-08-16,1005.0,1008.5,,,,27.6,33.5,24.4,80,52,2.0,4.2,135.0,7.4,45.0,4.2,,,,
1994-08-17,1006.6,1010.1,9.0,5.0,1.5,23.3,24.8,22.3,94,81,2.6,3.8,45.0,7.8,67.5,,,,,
1994-08-18,1006.3,1009.7,0.0,0.0,0.0,24.6,28.2,22.4,90,78,2.7,4.5,90.0,8.5,90.0,3.9,,,,
1994-08-19,1006.1,1009.6,0.0,0.0,0.0,26.0,30.7,22.8,85,63,2.0,4.5,135.0,8.3,135.0,7.0,,,,
1994-08-20,1005.5,1009.0,0.0,0.0,0.0,26.5,31.8,22.9,83,60,2.0,4.3,90.0,8.1,90.0,5.7,,,,
1994-08-21,1004.9,1008.4,,,,26.4,30.7,22.3,81,60,2.5,4.8,90.0,8.3,90.0,8.4,,,,
1994-08-22,1004.1,1007.6,,,,26.4,30.9,21.6,79,60,2.3,4.7,90.0,8.4,90.0,10.6,,,,
1994-08-23,1002.5,1006.0,,,,26.7,31.7,22.3,81,58,2.2,4.7,135.0,8.2,135.0,9.2,,,,
1994-08-24,1003.2,1006.7,,,,26.8,32.8,21.0,79,55,2.2,5.2,135.0,9.5,135.0,11.5,,,,
1994-08-25,1002.9,1006.4,0.0,0.0,0.0,28.2,34.0,23.0,80,51,2.1,5.0,135.0,9.2,135.0,10.0,,,,
1994-08-26,1000.8,1004.2,1.0,1.0,1.0,28.2,34.5,23.3,81,51,2.2,5.0,135.0,8.9,157.5,9.2,,,,
1994-08-27,999.3,1002.7,0.5,0.5,0.5,27.0,30.9,23.1,79,59,3.2,6.5,90.0,11.3,90.0,12.7,,,,
1994-08-28,1000.4,1003.9,3.5,2.0,0.5,25.4,26.9,23.9,89,76,3.7,6.1,45.0,13.4,45.0,,,,,
1994-08-29,1002.9,1006.4,1.5,1.0,0.5,27.1,31.9,24.1,90,68,1.9,3.5,157.5,6.7,157.5,3.0,,,,
1994-08-30,1005.9,1009.4,1.5,1.5,0.5,28.4,33.6,24.3,84,60,2.1,5.9,180.0,9.8,180.0,7.1,,,,
