,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2000-06-30,1002.1,1005.6,8.5,5.5,3.0,20.0,26.0,16.6,81,60,2.5,5.2,90.0,9.5,90.0,4.6,,,,
2000-07-01,1009.5,1013.1,,,,21.0,26.5,15.6,72,38,2.0,5.4,135.0,9.7,135.0,9.0,,,,
2000-07-02,1005.1,1008.7,2.0,2.0,1.5,20.1,24.3,17.2,78,61,1.8,3.4,90.0,7.0,45.0,0.4,,,,
2000-07-03,1001.4,1004.9,0.5,0.5,0.5,19.4,26.6,15.1,70,29,2.7,5.0,90.0,9.2,90.0,10.9,,,,
2000-07-04,1007.5,1011.0,,,,17.9,22.8,13.5,71,50,2.6,4.8,135.0,10.1,112.5,10.2,,,,
2000-07-05,1005.1,1008.6,,,,20.5,26.7,15.2,68,45,2.6,6.0,135.0,10.0,135.0,8.8,,,,
2000-07-06,1002.3,1005.8,,,,22.3,30.5,13.9,67,28,2.4,4.7,180.0,8.8,180.0,13.0,,,,
2000-07-07,1002.6,1006.1,0.0,0.0,0.0,23.6,28.4,17.1,72,47,4.4,8.1,180.0,16.2,180.0,8.0,,,,
2000-07-08,998.3,1001.8,18.0,5.5,3.5,21.4,25.8,16.3,86,72,5.3,11.2,202.5,25.4,202.5,,,,,
2000-07-09,1008.4,1012.0,3.5,1.5,0.5,17.8,20.6,15.7,86,69,1.7,3.8,90.0,7.3,90.0,,,,,
2000-07-10,1007.5,1011.1,16.0,2.5,0.5,16.5,17.5,15.4,90,86,1.7,3.0,67.5,6.1,67.5,,,,,
2000-07-11,1005.7,1009.3,9.0,3.0,1.0,16.6,19.1,15.3,87,73,1.9,3.2,90.0,7.3,45.0,,,,,
2000-07-12,1002.3,1005.9,29.5,4.5,1.0,17.3,19.3,15.4,91,86,1.8,3.0,45.0,6.1,67.5,,,,,
2000-07-13,1002.8,1006.4,28.5,4.5,1.5,18.1,20.1,16.5,91,84,1.6,2.9,157.5,6.1,45.0,,,,,
2000-07-14,1010.1,1013.6,,,,20.3,25.8,15.2,80,56,1.6,4.3,157.5,7.1,157.5,5.6,,,,
2000-07-15,1010.8,1014.4,,,,22.6,31.2,15.4,74,38,1.9,5.2,180.0,8.2,157.5,10.2,,,,
2000-07-16,1009.7,1013.3,3.0,3.5,1.0,20.2,24.1,16.9,87,77,1.5,4.0,202.5,8.5,202.5,,,,,
2000-07-17,1006.2,1009.7,1.5,2.5,1.5,21.9,28.4,16.1,72,38,1.9,3.4,112.5,6.1,135.0,7.7,,,,
2000-07-18,1005.4,1009.0,,,,23.1,28.9,18.2,72,42,2.1,4.6,157.5,7.3,135.0,10.9,,,,
2000-07-19,1006.5,1010.1,,,,23.3,29.3,17.6,75,49,2.1,4.9,135.0,8.4,157.5,12.6,,,,
2000-07-20,1004.5,1008.0,,,,22.7,27.9,17.9,81,61,1.4,3.5,180.0,5.8,180.0,0.3,,,,
2000-07-21,1005.4,1008.9,0.0,0.0,0.0,22.9,27.5,19.2,68,45,2.4,5.4,67.5,10.2,67.5,6.6,,,,
2000-07-22,1005.5,1009.1,16.5,7.0,2.0,19.5,21.2,18.4,86,73,1.7,3.4,45.0,6.1,45.0,,,,,
2000-07-23,1004.6,1008.2,17.0,4.0,1.0,18.4,19.9,17.3,92,90,2.5,4.1,45.0,10.0,45.0,,,,,
2000-07-24,1008.4,1012.0,2.5,3.0,1.0,18.4,20.7,15.5,82,71,3.0,5.0,45.0,10.5,67.5,,,,,
2000-07-25,1010.5,1014.1,6.0,4.5,1.0,18.9,23.2,15.4,84,70,2.0,3.2,112.5,6.3,67.5,0.3,,,,
2000-07-26,1006.5,1010.0,0.0,0.0,0.0,22.4,26.7,17.7,77,54,2.3,3.9,157.5,8.2,202.5,2.7,,,,
2000-07-27,999.2,1002.7,28.5,9.0,2.0,23.1,25.4,21.7,87,69,4.3,8.8,202.5,20.1,180.0,,,,,
2000-07-28,1003.4,1006.9,0.5,0.5,0.5,24.6,28.1,21.1,82,64,3.7,7.4,180.0,15.0,180.0,1.9,,,,
2000-07-29,1006.1,1009.6,0.0,0.0,0.0,25.5,29.4,23.5,82,67,4.0,6.0,180.0,12.7,202.5,2.5,,,,
