,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2003-11-30,1016.7,1020.3,0.0,0.0,0.0,15.2,17.7,10.9,89,80,1.1,1.9,315.0,2.8,315.0,0.1,,,,
2003-12-01,1016.1,1019.7,,,,16.6,22.0,11.8,85,64,1.9,3.3,315.0,6.4,90.0,8.9,,,,
2003-12-02,1011.5,1015.1,2.5,2.0,0.5,15.2,17.9,11.9,95,83,0.9,2.9,315.0,6.3,292.5,,,,,
2003-12-03,1016.1,1019.7,0.0,0.0,0.0,16.0,20.8,11.8,80,45,1.9,4.0,112.5,8.1,67.5,4.0,,,,
2003-12-04,1020.9,1024.5,11.0,6.5,2.0,15.5,20.2,9.7,78,52,1.5,3.3,315.0,5.2,315.0,2.7,,,,
2003-12-05,1012.7,1016.3,11.5,4.0,1.0,15.4,20.4,12.5,93,74,1.3,2.8,292.5,5.0,315.0,2.8,,,,
2003-12-06,1012.4,1016.0,0.0,0.0,0.0,16.3,20.1,11.6,88,76,1.8,3.4,112.5,7.1,67.5,2.6,,,,
2003-12-07,1010.6,1014.2,,,,15.7,20.9,11.3,85,61,2.4,4.8,112.5,9.6,90.0,5.7,,,,
2003-12-08,1014.3,1018.0,0.5,0.5,0.5,13.7,15.6,11.3,87,78,2.8,4.8,67.5,10.7,67.5,,,,,
2003-12-09,1020.9,1024.6,8.0,2.0,0.5,10.3,11.3,8.9,90,82,2.7,4.4,67.5,8.8,67.5,,,,,
2003-12-10,1012.0,1015.7,10.0,2.0,1.0,10.2,11.3,8.7,94,88,2.2,4.3,337.5,7.5,337.5,,,,,
2003-12-11,1014.7,1018.4,1.0,0.5,0.5,12.3,16.5,9.7,80,51,2.0,3.9,135.0,6.9,45.0,7.6,,,,
2003-12-12,1016.4,1020.1,0.0,0.0,0.0,11.3,15.2,6.3,77,63,2.4,4.2,22.5,9.4,45.0,1.2,,,,
2003-12-13,1024.9,1028.7,,,,8.2,14.8,2.9,75,41,1.6,2.8,135.0,6.0,112.5,9.7,,,,
2003-12-14,1021.4,1025.1,0.0,0.0,0.0,11.0,15.5,5.2,83,63,1.6,3.1,180.0,5.9,157.5,0.6,,,,
2003-12-15,1008.1,1011.7,0.5,0.5,0.5,16.6,24.4,9.5,80,56,2.6,7.3,225.0,14.7,225.0,8.7,,,,
2003-12-16,1017.7,1021.4,,,,10.0,16.4,1.7,57,27,3.0,7.7,315.0,18.1,315.0,9.2,,,,
2003-12-17,1023.6,1027.3,,,,7.7,14.6,-1.1,72,40,1.4,2.8,112.5,4.5,112.5,7.8,,,,
2003-12-18,1018.9,1022.6,,,,10.6,16.4,6.3,77,46,1.7,3.3,45.0,6.6,45.0,3.5,,,,
2003-12-19,1014.7,1018.4,10.0,2.5,1.0,10.0,12.2,9.0,93,86,1.6,2.9,337.5,4.9,315.0,,,,,
2003-12-20,998.2,1001.8,4.5,2.5,1.0,15.3,22.1,10.7,89,65,1.8,3.6,270.0,7.7,270.0,6.2,,,,
2003-12-21,1010.0,1013.7,,,,11.8,18.2,4.5,64,29,2.3,5.5,315.0,10.7,292.5,7.0,,,,
2003-12-22,1028.8,1032.6,,,,8.1,11.4,3.5,62,42,2.2,3.6,45.0,7.0,22.5,3.5,,,,
2003-12-23,1032.1,1035.9,0.0,0.0,0.0,9.2,11.7,5.5,77,67,2.0,4.0,22.5,7.7,67.5,,,,,
2003-12-24,1018.9,1022.6,48.5,12.0,3.5,10.7,14.2,7.1,94,78,2.2,4.7,315.0,10.0,337.5,,,,,
2003-12-25,1024.2,1028.0,,,,9.2,15.4,4.2,73,34,2.3,4.5,90.0,10.0,67.5,9.2,,,,
2003-12-26,1028.7,1032.5,0.0,0.0,0.0,8.1,11.9,4.3,71,56,2.1,3.4,22.5,7.3,45.0,0.5,,,,
2003-12-27,1026.9,1030.7,,,,10.4,13.2,6.3,72,61,2.7,4.2,45.0,9.2,67.5,0.8,,,,
2003-12-28,1015.5,1019.2,21.5,3.5,1.5,11.3,15.0,8.6,94,77,2.2,4.0,337.5,9.6,45.0,,,,,
2003-12-29,1004.9,1008.5,38.0,10.5,2.5,14.7,17.2,12.6,96,88,1.8,4.4,67.5,10.9,67.5,,,,,
