,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1982-11-30,1008.1,1011.6,0.0,0.0,0.0,17.0,22.4,11.0,88,71,1.1,4.0,315.0,7.1,315.0,1.9,,,,
1982-12-01,1020.1,1023.8,0.0,0.0,0.0,12.8,16.4,7.9,60,45,2.4,4.0,45.0,7.4,45.0,3.0,,,,
1982-12-02,1027.9,1031.7,,,,10.0,15.9,2.4,64,43,1.5,3.0,90.0,4.3,90.0,8.7,,,,
1982-12-03,1022.0,1025.7,0.0,0.0,0.0,13.5,18.5,8.5,81,67,1.3,2.8,292.5,5.0,180.0,4.6,,,,
1982-12-04,1016.3,1020.0,25.5,10.5,3.0,13.6,15.9,10.4,99,95,0.8,2.7,315.0,4.5,315.0,,,,,
1982-12-05,1023.7,1027.4,,,,13.3,16.6,8.2,75,62,2.5,4.9,90.0,7.9,90.0,5.3,,,,
1982-12-06,1019.9,1023.6,32.5,10.0,2.0,11.7,12.6,9.3,95,83,1.1,3.4,315.0,5.6,315.0,,,,,
1982-12-07,1016.9,1020.5,,,,14.4,18.9,10.7,87,57,1.4,3.5,90.0,5.1,67.5,6.4,,,,
1982-12-08,1015.4,1019.0,4.0,1.5,0.5,14.5,16.3,13.0,94,84,1.6,3.2,45.0,5.2,45.0,,,,,
1982-12-09,1008.8,1012.4,23.5,4.0,1.0,13.4,14.9,12.0,98,94,3.1,5.1,45.0,9.5,22.5,,,,,
1982-12-10,1001.8,1005.4,7.0,2.0,0.5,12.6,16.0,9.0,95,85,2.3,6.2,315.0,10.3,315.0,0.4,,,,
1982-12-11,1003.7,1007.3,,,,11.3,19.7,4.6,74,39,2.3,6.4,247.5,10.6,247.5,9.4,,,,
1982-12-12,1014.4,1018.1,,,,12.0,18.0,3.8,75,48,1.5,3.8,90.0,6.7,90.0,9.0,,,,
1982-12-13,1018.2,1021.9,,,,12.7,17.2,8.0,82,61,1.3,3.2,90.0,4.8,90.0,5.0,,,,
1982-12-14,1018.6,1022.3,0.0,0.0,0.0,12.2,16.5,7.1,86,68,1.1,2.9,337.5,5.1,337.5,1.3,,,,
1982-12-15,1013.2,1016.9,0.0,0.5,0.0,14.6,17.9,11.3,85,64,1.8,4.7,67.5,7.8,67.5,2.4,,,,
1982-12-16,1015.8,1019.5,5.5,1.5,0.5,10.9,14.5,6.2,96,91,2.3,5.4,45.0,9.3,45.0,,,,,
1982-12-17,1018.6,1022.3,0.0,0.0,0.0,12.1,16.1,6.0,91,76,1.0,2.5,45.0,4.5,45.0,0.6,,,,
1982-12-18,1013.2,1016.8,,,,12.7,16.2,9.9,90,73,1.2,2.2,292.5,3.6,157.5,1.9,,,,
1982-12-19,1013.5,1017.1,,,,12.9,17.6,8.2,76,51,2.1,4.4,90.0,7.5,90.0,7.2,,,,
1982-12-20,1018.8,1022.5,,,,11.6,15.2,8.5,73,62,2.2,3.9,45.0,6.9,45.0,2.1,,,,
1982-12-21,1013.7,1017.4,0.0,0.0,0.0,11.3,15.3,6.1,90,77,0.9,3.2,292.5,4.8,292.5,1.0,,,,
1982-12-22,1004.9,1008.5,0.5,0.5,0.5,13.3,17.2,10.3,86,60,2.2,4.5,90.0,7.8,90.0,1.3,,,,
1982-12-23,1000.8,1004.5,0.0,0.0,0.0,11.0,16.9,6.1,60,37,4.1,9.3,315.0,14.2,315.0,8.0,,,,
1982-12-24,1011.1,1014.9,,,,6.0,11.9,-0.1,45,28,4.6,9.6,292.5,17.0,270.0,8.7,,,,
1982-12-25,1019.2,1023.0,,,,4.1,13.0,-3.3,62,34,2.0,7.0,270.0,11.8,270.0,8.6,,,,
1982-12-26,1024.5,1028.4,,,,4.0,12.5,-3.1,60,32,1.5,6.8,337.5,11.3,337.5,8.4,,,,
1982-12-27,1030.1,1034.0,,,,1.8,9.9,-4.9,68,36,0.6,2.2,135.0,3.8,202.5,8.3,,,,
1982-12-28,1024.4,1028.2,0.0,0.0,0.0,5.1,11.9,-3.0,78,54,1.3,3.6,292.5,5.1,292.5,4.4,,,,
1982-12-29,998.5,1002.2,38.5,19.5,8.0,13.2,21.3,6.5,93,82,2.5,9.4,202.5,16.6,157.5,2.2,,,,
