,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1997-12-31,1015.3,1019.1,6.5,4.0,1.0,7.7,10.3,4.4,86,65,1.6,4.0,315.0,8.4,315.0,,,,,
1998-01-01,1004.4,1008.1,0.5,0.5,0.5,8.2,10.5,3.1,82,38,2.8,7.8,270.0,16.8,292.5,0.4,,,,
1998-01-02,1018.6,1022.5,,,,2.9,7.4,-2.5,52,28,3.5,7.5,270.0,15.7,292.5,9.5,,,,
1998-01-03,1028.1,1032.0,,,,2.4,9.3,-2.8,64,33,1.8,3.4,315.0,7.1,315.0,9.0,,,,
1998-01-04,1029.8,1033.6,,,,4.1,11.9,-1.4,74,41,1.4,3.2,292.5,4.8,292.5,8.5,,,,
1998-01-05,1027.5,1031.3,,,,8.0,14.6,-0.2,79,56,1.9,2.8,292.5,4.5,67.5,5.1,,,,
1998-01-06,1014.1,1017.8,0.0,0.0,0.0,11.4,13.9,8.2,85,75,1.1,2.7,292.5,4.8,292.5,,,,,
1998-01-07,1006.8,1010.5,6.0,2.5,0.5,12.8,15.4,10.0,98,92,2.1,4.1,67.5,8.1,67.5,,,,,
1998-01-08,1006.2,1009.9,0.0,0.0,0.0,12.3,14.4,9.8,85,63,2.1,3.9,45.0,8.4,45.0,,,,,
1998-01-09,1006.7,1010.4,0.5,0.5,0.5,9.2,14.6,4.2,60,26,2.7,6.3,292.5,13.8,292.5,4.8,,,,
1998-01-10,1011.6,1015.4,,,,4.6,10.5,-3.3,54,30,2.2,5.2,202.5,10.3,180.0,9.1,,,,
1998-01-11,1010.2,1014.0,,,,4.6,11.4,-0.9,56,28,2.4,6.9,292.5,14.2,270.0,9.2,,,,
1998-01-12,1016.4,1020.2,,,,3.3,9.1,-2.8,64,42,2.0,3.5,112.5,6.7,67.5,9.1,,,,
1998-01-13,1019.7,1023.5,,,,2.8,9.8,-2.9,72,40,1.2,2.7,315.0,4.8,270.0,6.9,,,,
1998-01-14,1012.1,1015.9,,,,5.2,13.0,-2.2,68,39,2.0,3.5,270.0,6.6,292.5,8.8,,,,
1998-01-15,1016.5,1020.3,,,,5.1,12.9,-1.0,69,37,2.0,5.0,315.0,9.5,315.0,8.5,,,,
1998-01-16,1013.5,1017.3,2.5,1.5,0.5,4.7,9.0,-1.6,83,63,1.4,2.7,315.0,4.4,292.5,,,,,
1998-01-17,1006.5,1010.2,15.0,7.5,2.5,8.0,14.0,4.3,92,67,1.6,3.5,315.0,5.6,315.0,6.5,,,,
1998-01-18,1014.9,1018.7,,,,7.6,15.8,0.5,79,37,1.6,2.9,112.5,4.3,135.0,8.8,,,,
1998-01-19,1013.7,1017.4,,,,8.0,15.8,1.1,79,38,1.4,2.7,292.5,4.8,292.5,5.6,,,,
1998-01-20,1016.3,1020.1,,,,6.3,15.1,-1.0,69,29,2.1,6.3,315.0,14.0,292.5,6.9,,,,
1998-01-21,1023.7,1027.6,,,,2.7,7.1,-3.0,64,38,1.4,3.5,45.0,6.6,45.0,3.6,0.0,,,
1998-01-22,1019.2,1023.1,0.0,0.0,0.0,4.6,7.1,1.6,67,53,1.8,4.2,45.0,8.9,45.0,,0.0,,,
1998-01-23,1019.6,1023.4,,,,4.8,10.1,-0.5,62,43,2.7,4.6,45.0,9.4,22.5,6.1,,,,
1998-01-24,1024.7,1028.6,,,,2.8,9.4,-3.9,69,33,2.2,3.6,0.0,7.1,0.0,9.3,,,,
1998-01-25,1024.4,1028.2,,,,4.3,10.3,-3.0,73,51,1.9,2.9,292.5,5.2,292.5,4.4,,,,
1998-01-26,1016.3,1020.0,0.0,0.0,0.0,6.7,12.4,1.9,83,70,1.6,3.2,315.0,5.6,337.5,1.3,,,,
1998-01-27,1015.5,1019.3,0.0,0.0,0.0,6.1,14.5,-0.6,73,35,1.9,3.9,67.5,7.6,67.5,7.4,,,,
1998-01-28,1020.3,1024.2,,,,3.8,9.6,-3.1,62,29,1.7,3.4,67.5,6.1,90.0,9.2,,,,
1998-01-29,1007.6,1011.3,15.5,3.5,1.5,4.4,6.9,2.2,94,59,1.8,3.0,315.0,5.1,292.5,,,,,
1998-01-30,1009.6,1013.4,,,,4.4,10.6,-1.8,70,32,2.1,4.8,337.5,10.0,337.5,9.1,,,,
