,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1997-05-31,1010.0,1013.6,1.5,1.0,1.0,16.4,20.9,12.1,77,55,2.7,4.4,90.0,8.1,90.0,8.9,,,,
1997-06-01,1007.3,1010.8,,,,18.1,25.4,11.4,83,47,2.1,5.3,202.5,10.5,202.5,6.7,,,,
1997-06-02,1011.2,1014.8,0.0,0.0,0.0,16.4,19.3,13.1,70,27,2.6,5.5,67.5,11.6,67.5,0.1,,,,
1997-06-03,1005.2,1008.8,10.5,3.5,1.0,14.5,19.5,12.0,95,74,1.8,3.4,315.0,6.5,315.0,3.4,,,,
1997-06-04,1008.0,1011.6,0.0,0.0,0.0,18.9,25.0,13.0,77,53,2.7,6.2,90.0,12.2,67.5,8.4,,,,
1997-06-05,1009.3,1012.8,,,,19.7,26.3,12.2,81,62,1.9,4.4,180.0,9.4,202.5,5.3,,,,
1997-06-06,1014.5,1018.1,0.0,0.0,0.0,18.4,20.7,15.6,70,44,3.2,5.9,112.5,12.7,90.0,9.7,,,,
1997-06-07,998.0,1001.5,6.5,5.5,2.5,20.7,25.3,15.8,85,69,6.2,11.5,202.5,24.9,202.5,1.0,,,,
1997-06-08,1002.8,1006.4,12.0,5.0,1.5,13.0,19.4,7.1,83,47,2.4,5.0,67.5,11.6,45.0,2.8,,,,
1997-06-09,1011.8,1015.4,,,,14.4,21.5,5.4,73,42,3.1,6.5,202.5,12.6,202.5,12.4,,,,
1997-06-10,1010.9,1014.5,,,,17.7,23.9,11.0,76,50,2.7,5.5,180.0,10.9,202.5,9.9,,,,
1997-06-11,1015.9,1019.6,,,,16.1,20.3,11.6,76,57,3.3,5.9,90.0,12.0,112.5,11.8,,,,
1997-06-12,1016.5,1020.1,0.0,0.0,0.0,16.2,20.1,10.5,78,62,2.4,3.9,157.5,7.0,157.5,1.1,,,,
1997-06-13,1008.5,1012.1,17.0,3.0,1.0,16.9,18.2,15.8,97,90,1.9,4.7,180.0,10.3,180.0,,,,,
1997-06-14,1000.5,1004.0,1.5,0.5,0.5,19.0,21.2,16.7,96,83,1.0,2.5,180.0,4.6,202.5,0.1,,,,
1997-06-15,997.7,1001.2,0.0,0.0,0.0,22.4,27.4,17.4,81,61,1.6,3.4,180.0,6.3,202.5,7.5,,,,
1997-06-16,998.0,1001.5,1.0,1.0,0.5,19.6,23.3,13.8,88,78,2.5,5.3,90.0,11.1,90.0,,,,,
1997-06-17,1004.3,1007.8,1.0,1.0,0.5,18.1,24.6,11.2,76,46,2.4,5.6,202.5,10.3,202.5,11.1,,,,
1997-06-18,1001.6,1005.2,2.5,1.0,0.5,16.5,20.7,13.4,87,42,1.8,4.3,112.5,12.9,112.5,0.1,,,,
1997-06-19,996.6,1000.2,2.5,0.5,0.5,14.2,16.1,12.9,91,81,2.4,4.0,90.0,8.7,90.0,0.1,,,,
1997-06-20,999.3,1002.9,1.0,1.0,0.5,15.3,21.0,12.3,81,54,3.0,6.0,112.5,13.1,67.5,5.2,,,,
1997-06-21,1008.0,1011.6,18.5,12.0,3.5,13.7,18.7,11.0,80,51,3.0,6.2,45.0,13.3,45.0,4.1,,,,
1997-06-22,1014.2,1017.9,0.0,0.0,0.0,13.7,16.3,11.1,83,71,2.7,4.1,90.0,7.6,45.0,0.1,,,,
1997-06-23,1007.7,1011.4,38.5,9.0,3.5,15.8,18.9,13.1,92,79,2.7,5.5,112.5,12.6,135.0,,,,,
1997-06-24,996.7,1000.2,28.0,14.5,3.5,18.5,23.3,14.3,82,62,3.1,5.9,135.0,11.5,135.0,5.1,,,,
1997-06-25,1003.0,1006.6,5.5,5.5,3.0,17.6,23.9,12.0,73,42,2.9,5.9,45.0,12.2,45.0,9.9,,,,
1997-06-26,1006.9,1010.5,7.0,4.0,1.5,14.4,19.6,11.5,83,55,2.5,6.3,90.0,14.5,45.0,6.1,,,,
1997-06-27,1010.3,1013.9,,,,17.2,24.3,8.9,70,39,1.7,3.5,135.0,7.1,135.0,11.8,,,,
1997-06-28,1008.7,1012.3,,,,18.4,23.9,12.1,72,47,2.9,5.9,180.0,11.7,202.5,7.0,,,,
1997-06-29,1005.2,1008.8,,,,19.8,24.8,14.0,75,46,2.4,5.8,112.5,10.7,90.0,10.9,,,,
1997-06-30,1004.6,1008.1,0.0,0.0,0.0,19.3,23.7,16.6,80,57,2.8,4.7,67.5,9.5,67.5,8.8,,,,
