,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2006-02-28,1010.2,1014.0,39.0,10.0,2.0,4.4,6.4,1.1,98,95,2.1,4.5,270.0,8.6,315.0,,,,,
2006-03-01,1014.6,1018.4,0.0,0.0,0.0,5.5,9.5,-0.6,65,35,2.6,5.0,315.0,8.8,270.0,3.9,,,,
2006-03-02,1009.9,1013.8,,,,4.7,12.5,-0.2,61,27,2.9,6.9,315.0,15.5,292.5,7.4,,,,
2006-03-03,1018.0,1021.9,,,,-0.8,3.9,-5.9,40,23,3.7,8.7,315.0,21.5,315.0,9.0,,,,
2006-03-04,1020.7,1024.6,,,,-1.2,5.2,-7.4,48,20,3.4,8.1,315.0,17.5,270.0,10.3,,,,
2006-03-05,1023.4,1027.4,0.0,0.0,0.0,-1.3,1.9,-7.3,77,47,1.3,2.6,45.0,5.9,67.5,,0.0,,,
2006-03-06,1004.2,1008.0,2.0,1.0,0.5,1.5,4.9,-1.5,97,89,1.9,3.9,315.0,8.0,315.0,,,,,
2006-03-07,1005.7,1009.5,0.0,0.0,0.0,4.2,12.7,-2.1,71,22,2.1,5.1,45.0,11.1,22.5,8.9,,,,
2006-03-08,1016.5,1020.4,,,,1.0,6.5,-4.5,52,22,3.8,8.8,292.5,18.9,292.5,10.3,,,,
2006-03-09,1011.2,1015.1,,,,0.2,9.3,-7.5,63,32,1.5,4.0,202.5,7.7,270.0,10.0,,,,
2006-03-10,1006.8,1010.6,,,,3.5,12.8,-5.5,68,24,2.1,4.3,135.0,9.0,90.0,9.8,,,,
2006-03-11,1011.0,1014.9,,,,1.6,7.6,-3.4,53,20,4.2,11.0,337.5,23.0,337.5,9.5,,,,
2006-03-12,1014.3,1018.2,,,,2.0,10.6,-5.6,56,33,1.7,2.9,202.5,7.6,180.0,10.3,,,,
2006-03-13,1010.4,1014.2,,,,5.4,16.6,-4.6,71,30,1.4,4.5,225.0,7.8,225.0,9.2,,,,
2006-03-14,1009.6,1013.4,0.0,0.0,0.0,10.4,20.0,0.7,70,39,2.6,5.8,45.0,12.9,67.5,8.3,,,,
2006-03-15,1009.8,1013.6,2.0,1.0,0.5,6.2,10.7,4.5,88,70,2.8,4.7,67.5,11.8,67.5,,,,,
2006-03-16,1011.4,1015.3,0.0,0.0,0.0,4.7,7.4,1.2,87,63,1.8,4.0,90.0,7.7,112.5,,,,,
2006-03-17,1021.2,1025.2,0.0,0.0,0.0,3.2,8.1,-1.5,50,29,1.9,3.8,157.5,7.0,90.0,8.3,,,,
2006-03-18,1022.1,1026.0,,,,5.8,9.6,2.2,72,50,1.5,3.4,112.5,6.1,0.0,0.9,,,,
2006-03-19,1021.7,1025.6,21.5,5.0,1.0,5.0,9.3,1.8,90,63,2.1,4.3,315.0,7.5,315.0,2.1,,,,
2006-03-20,1020.1,1024.0,,,,6.3,10.0,2.1,86,73,1.9,3.3,337.5,6.0,337.5,,,,,
2006-03-21,1016.0,1019.8,,,,8.9,15.1,3.5,78,50,1.8,4.0,337.5,6.6,337.5,4.7,,,,
2006-03-22,1016.8,1020.6,,,,8.8,15.2,3.1,74,47,2.6,6.0,67.5,12.2,90.0,3.3,,,,
2006-03-23,1025.8,1029.7,2.5,1.0,0.5,5.0,6.5,3.6,76,63,3.0,4.9,45.0,11.0,45.0,,,,,
2006-03-24,1029.4,1033.3,0.0,0.0,0.0,5.7,11.3,-0.9,75,49,2.3,5.3,112.5,10.3,112.5,9.7,,,,
2006-03-25,1016.1,1019.9,21.0,6.0,2.0,7.8,11.8,5.1,92,78,1.9,5.1,135.0,10.0,135.0,,,,,
2006-03-26,1017.4,1021.2,,,,7.4,10.6,3.3,71,39,2.1,4.6,135.0,9.2,135.0,1.6,,,,
2006-03-27,1024.9,1028.8,0.0,0.0,0.0,3.3,4.6,2.0,61,45,2.1,3.7,45.0,7.7,67.5,,,,,
