,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2008-03-31,1002.3,1006.1,0.0,0.0,0.0,5.8,13.9,-2.7,48,18,4.1,8.8,315.0,17.8,315.0,8.8,,,,
2008-04-01,1011.8,1015.6,,,,7.0,13.7,0.4,45,21,2.9,7.0,315.0,12.7,337.5,9.0,,,,
2008-04-02,1004.0,1007.8,1.0,1.0,1.0,6.2,14.6,-1.9,72,28,1.7,5.8,0.0,11.4,45.0,5.6,,,,
2008-04-03,1006.7,1010.5,,,,5.9,11.4,-0.1,52,29,2.4,4.6,45.0,9.1,45.0,7.9,,,,
2008-04-04,1011.8,1015.7,,,,4.6,10.4,0.5,43,23,2.7,5.8,315.0,11.3,315.0,5.3,,,,
2008-04-05,1016.3,1020.2,,,,4.7,11.7,-2.8,45,18,2.3,4.0,315.0,8.4,22.5,10.3,,,,
2008-04-06,1015.1,1019.0,0.0,0.0,0.0,4.4,10.7,-1.0,71,50,2.2,4.8,45.0,9.4,67.5,6.5,,,,
2008-04-07,1019.4,1023.2,,,,4.3,12.9,-4.1,62,24,1.5,3.3,315.0,6.5,337.5,10.9,,,,
2008-04-08,1018.0,1021.8,0.0,0.0,0.0,6.8,15.2,-3.2,63,31,2.2,5.6,202.5,10.7,225.0,9.9,,,,
2008-04-09,1010.8,1014.6,6.5,3.0,1.0,5.1,9.3,1.2,90,70,1.8,4.9,315.0,9.1,0.0,0.3,,,,
2008-04-10,1014.0,1017.8,,,,8.3,18.2,-0.8,77,37,2.0,6.1,202.5,10.9,180.0,10.6,,,,
2008-04-11,1023.5,1027.4,,,,7.4,11.3,4.9,56,27,3.3,5.9,67.5,11.6,67.5,8.8,,,,
2008-04-12,1024.4,1028.3,,,,8.1,13.5,0.7,62,43,2.0,4.6,90.0,8.1,90.0,9.4,,,,
2008-04-13,1015.8,1019.5,15.0,7.5,2.0,11.3,14.8,6.2,87,74,1.9,6.7,202.5,12.6,180.0,,,,,
2008-04-14,1011.9,1015.7,6.5,5.5,3.0,12.1,17.4,6.2,77,52,2.6,5.1,90.0,9.0,180.0,7.6,,,,
2008-04-15,1010.0,1013.8,,,,11.7,18.6,3.5,72,45,1.9,3.8,45.0,7.3,45.0,6.2,,,,
2008-04-16,1013.5,1017.3,,,,11.1,15.4,6.4,62,42,2.6,5.3,90.0,9.3,90.0,2.8,,,,
2008-04-17,1018.1,1021.9,0.0,0.0,0.0,10.7,15.2,7.7,60,45,2.5,4.7,90.0,8.0,90.0,5.9,,,,
2008-04-18,1015.2,1019.0,6.5,3.0,1.5,10.5,14.9,4.9,77,58,2.6,4.1,90.0,8.1,45.0,1.6,,,,
2008-04-19,1009.4,1013.2,10.5,2.0,0.5,8.4,9.8,6.7,84,67,4.2,6.3,22.5,14.8,22.5,,,,,
2008-04-20,1011.1,1014.9,0.0,0.0,0.0,9.4,14.9,5.5,50,28,4.3,8.6,0.0,16.4,0.0,0.1,,,,
2008-04-21,1015.0,1018.8,,,,9.2,16.8,2.1,47,24,2.5,4.4,112.5,8.3,112.5,11.1,,,,
2008-04-22,1013.8,1017.6,,,,9.1,16.5,1.1,64,34,2.7,4.9,90.0,9.0,112.5,10.3,,,,
2008-04-23,1007.2,1011.0,4.5,2.0,0.5,7.1,9.2,3.7,92,79,2.6,4.9,45.0,9.7,45.0,,,,,
2008-04-24,1008.5,1012.3,0.0,0.0,0.0,10.0,17.1,3.0,76,47,2.2,6.1,90.0,11.5,90.0,7.1,,,,
2008-04-25,1004.4,1008.1,,,,13.3,20.1,8.4,65,39,3.7,6.3,180.0,12.4,180.0,9.2,,,,
2008-04-26,1008.0,1011.7,0.5,0.5,0.5,10.7,16.3,5.8,61,28,2.3,4.9,337.5,8.5,337.5,7.7,,,,
2008-04-27,1007.0,1010.8,3.0,2.5,1.0,9.7,16.1,3.2,78,48,2.6,6.1,45.0,12.0,45.0,4.1,,,,
2008-04-28,1013.2,1017.0,,,,8.8,17.2,-0.1,55,24,2.2,6.4,315.0,12.6,247.5,8.6,,,,
2008-04-29,1011.7,1015.6,4.5,1.5,0.5,6.8,12.2,1.8,74,48,2.3,4.9,90.0,8.4,90.0,3.2,,,,
2008-04-30,998.4,1002.2,19.5,4.0,1.5,5.2,9.2,0.9,89,60,2.0,4.0,45.0,8.0,22.5,1.0,,,,
