,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1998-08-31,1008.5,1012.0,1.0,1.0,0.5,24.9,30.2,21.5,91,73,1.7,3.3,180.0,6.2,202.5,1.8,,,,
1998-09-01,1006.7,1010.2,,,,27.4,32.4,24.3,89,68,1.8,3.5,180.0,6.6,180.0,2.1,,,,
1998-09-02,1008.0,1011.4,1.0,1.0,0.5,27.6,33.9,24.8,88,61,1.5,3.7,112.5,7.6,90.0,2.7,,,,
1998-09-03,1007.4,1010.9,2.5,1.5,0.5,25.3,27.9,22.8,94,81,1.7,4.0,202.5,7.8,225.0,0.1,,,,
1998-09-04,1005.7,1009.2,0.0,0.0,0.0,26.2,31.7,21.4,85,59,1.9,4.4,90.0,7.8,90.0,8.8,,,,
1998-09-05,1006.5,1010.0,2.5,2.5,1.0,23.9,26.9,21.8,95,83,2.5,4.4,67.5,8.8,90.0,0.1,,,,
1998-09-06,1003.8,1007.3,1.0,0.5,0.5,24.3,30.9,21.7,92,69,2.2,5.8,67.5,11.9,90.0,3.2,,,,
1998-09-07,1006.4,1009.9,,,,21.6,24.6,19.3,89,74,3.1,5.1,67.5,11.4,67.5,0.6,,,,
1998-09-08,1007.3,1010.8,,,,20.7,23.1,18.4,83,71,2.2,3.7,90.0,7.6,45.0,,,,,
1998-09-09,1005.7,1009.2,,,,22.9,27.1,17.8,87,71,1.8,4.2,90.0,8.1,90.0,2.6,,,,
1998-09-10,1005.3,1008.7,,,,25.1,29.4,21.9,89,72,1.9,3.9,90.0,6.9,67.5,1.2,,,,
1998-09-11,1002.9,1006.4,0.0,0.0,0.0,26.0,29.7,22.6,92,76,1.4,3.6,337.5,6.0,315.0,0.9,,,,
1998-09-12,1002.3,1005.7,4.5,4.5,3.5,25.9,33.0,21.8,91,66,1.5,4.2,112.5,9.6,112.5,4.3,,,,
1998-09-13,1004.7,1008.1,0.5,0.5,0.5,25.8,30.4,23.7,88,66,1.9,3.1,45.0,6.5,90.0,6.4,,,,
1998-09-14,1009.2,1012.7,0.5,1.0,0.5,24.3,27.0,22.9,93,78,2.6,4.1,67.5,7.9,67.5,,,,,
1998-09-15,1000.8,1004.2,0.5,1.0,0.5,27.2,32.7,22.9,90,69,2.0,3.7,180.0,6.7,180.0,3.4,,,,
1998-09-16,1001.7,1005.2,,,,26.4,31.9,23.3,85,73,2.6,5.5,67.5,12.8,67.5,4.8,,,,
1998-09-17,1007.8,1011.3,0.0,0.0,0.0,24.0,26.3,22.5,88,79,2.3,4.1,90.0,7.7,112.5,,,,,
1998-09-18,1007.9,1011.4,0.0,0.0,0.0,23.6,25.7,22.2,96,87,2.0,3.1,67.5,5.5,67.5,0.2,,,,
1998-09-19,1005.7,1009.1,0.0,0.0,0.0,26.9,32.3,23.4,89,70,1.8,5.0,180.0,10.4,180.0,3.2,,,,
1998-09-20,1008.2,1011.7,2.0,2.0,1.5,25.5,29.3,22.9,85,64,2.7,4.4,112.5,8.2,90.0,5.6,,,,
1998-09-21,1012.3,1015.8,0.5,0.5,0.5,24.0,26.7,22.3,75,51,2.8,4.5,45.0,8.3,67.5,0.4,,,,
1998-09-22,1012.0,1015.6,,,,24.2,29.1,19.5,86,66,1.9,4.4,90.0,8.5,67.5,7.7,,,,
1998-09-23,1006.9,1010.4,0.0,0.0,0.0,25.8,31.6,22.3,88,62,2.1,4.7,157.5,9.7,112.5,4.7,,,,
1998-09-24,1001.8,1005.3,,,,27.6,33.0,22.8,83,60,3.4,6.9,180.0,13.4,180.0,9.2,,,,
1998-09-25,1002.5,1005.9,,,,28.3,33.6,25.4,82,58,3.5,6.7,180.0,14.6,180.0,4.9,,,,
1998-09-26,1003.8,1007.2,8.5,7.0,4.5,26.9,30.5,24.5,91,72,3.2,5.2,135.0,11.0,135.0,4.5,,,,
1998-09-27,1002.9,1006.4,39.0,27.0,14.0,25.5,28.0,24.4,98,89,-999.0,4.5,180.0,10.6,225.0,,,,,
1998-09-28,1002.7,1006.2,107.5,40.0,13.0,25.3,28.6,24.1,99,84,-999.0,5.0,135.0,10.4,135.0,0.1,,,,
1998-09-29,1002.9,1006.4,26.0,14.0,5.0,23.6,26.7,20.8,100,93,-999.0,5.4,45.0,12.4,67.5,,,,,
1998-09-30,1003.2,1006.7,2.0,1.0,0.5,22.2,25.2,20.5,98,88,1.7,4.1,45.0,7.8,67.5,,,,,
