,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2003-07-31,1004.8,1008.3,2.0,1.0,0.5,19.9,22.2,17.8,87,76,2.5,4.3,67.5,8.3,45.0,,,,,
2003-08-01,1007.5,1011.1,0.5,0.5,0.5,20.2,24.8,17.5,82,63,2.6,5.2,90.0,9.5,135.0,5.4,,,,
2003-08-02,1009.2,1012.7,5.0,3.0,1.0,20.5,24.6,17.0,84,61,2.2,4.0,180.0,9.7,180.0,,,,,
2003-08-03,996.8,1000.3,13.0,7.0,2.0,23.1,29.0,20.1,84,62,2.8,6.3,157.5,12.8,180.0,4.1,,,,
2003-08-04,1002.9,1006.4,0.0,0.0,0.0,21.1,27.4,17.5,78,56,2.9,5.7,90.0,11.1,135.0,8.1,,,,
2003-08-05,1007.1,1010.7,0.0,0.0,0.0,19.4,23.2,16.9,84,73,2.3,3.4,112.5,6.7,67.5,0.1,,,,
2003-08-06,1006.9,1010.4,10.5,2.0,0.5,20.0,21.4,18.7,92,84,2.4,3.8,22.5,8.3,22.5,,,,,
2003-08-07,1008.8,1012.4,0.5,0.5,0.5,18.5,19.7,17.3,91,85,3.2,4.7,45.0,10.5,67.5,,,,,
2003-08-08,1012.3,1015.9,0.0,0.0,0.0,19.3,22.5,17.0,83,70,2.2,3.8,112.5,7.6,112.5,0.1,,,,
2003-08-09,1008.2,1011.7,1.5,0.5,0.5,21.4,24.6,18.1,92,88,1.6,5.9,202.5,11.9,202.5,,,,,
2003-08-10,1003.7,1007.2,13.0,13.0,6.5,24.8,31.5,21.2,86,59,2.1,7.9,292.5,18.9,292.5,1.9,,,,
2003-08-11,1003.1,1006.6,2.5,2.0,1.0,23.0,29.2,19.9,86,66,2.6,5.3,90.0,11.2,67.5,4.6,,,,
2003-08-12,1002.9,1006.5,11.0,6.0,4.0,18.7,20.0,17.3,91,86,2.7,4.1,90.0,10.0,90.0,,,,,
2003-08-13,998.5,1002.1,6.0,2.0,0.5,18.3,21.8,16.9,87,71,3.5,5.1,45.0,11.0,45.0,0.3,,,,
2003-08-14,1001.6,1005.1,,,,20.4,25.9,16.3,79,58,1.9,4.1,180.0,7.6,67.5,4.5,,,,
2003-08-15,1005.7,1009.3,1.0,1.0,0.5,20.4,23.1,17.8,81,66,2.3,4.1,67.5,7.7,90.0,0.5,,,,
2003-08-16,1010.1,1013.7,,,,20.3,24.8,17.6,79,66,2.9,4.4,67.5,9.3,112.5,5.8,,,,
2003-08-17,1011.8,1015.4,0.0,0.0,0.0,20.4,23.7,18.0,82,70,2.5,3.6,90.0,6.7,67.5,0.2,,,,
2003-08-18,1010.9,1014.5,0.0,0.0,0.0,20.1,22.7,19.0,88,79,2.7,4.2,90.0,8.4,112.5,,,,,
2003-08-19,1009.2,1012.8,0.0,0.0,0.0,22.2,25.4,19.1,87,80,1.7,2.9,67.5,5.0,67.5,1.1,,,,
2003-08-20,1006.9,1010.4,23.0,18.0,10.5,21.2,24.2,19.0,91,83,2.0,3.1,90.0,6.2,67.5,0.4,,,,
2003-08-21,1012.3,1015.9,0.0,0.0,0.0,19.5,21.9,17.0,83,70,2.9,5.1,67.5,11.2,45.0,0.2,,,,
2003-08-22,1013.6,1017.2,6.5,3.0,1.0,17.9,20.7,16.6,83,70,2.2,3.3,67.5,7.3,90.0,,,,,
2003-08-23,1005.8,1009.3,15.0,5.5,1.5,20.6,24.4,16.8,92,78,1.5,3.0,67.5,6.4,67.5,,,,,
2003-08-24,1004.3,1007.8,25.5,10.5,4.5,21.4,26.3,18.2,85,64,2.0,3.9,90.0,7.0,112.5,0.2,,,,
2003-08-25,1004.4,1007.9,2.0,2.0,0.5,20.3,23.2,17.8,81,70,3.3,5.7,337.5,11.5,0.0,,,,,
2003-08-26,1009.0,1012.5,,,,20.1,25.3,16.2,74,57,2.9,5.0,112.5,9.9,112.5,7.0,,,,
2003-08-27,1010.4,1013.9,0.0,0.0,0.0,20.5,25.4,15.9,79,63,2.1,3.5,90.0,6.8,67.5,3.2,,,,
2003-08-28,1005.0,1008.6,0.0,0.0,0.0,22.9,26.3,18.3,86,66,1.8,3.4,157.5,6.4,112.5,1.8,,,,
2003-08-29,999.1,1002.6,3.5,1.5,0.5,24.4,26.8,22.3,90,78,2.2,5.0,157.5,9.2,180.0,0.1,,,,
2003-08-30,1002.5,1006.0,,,,24.2,29.1,20.6,81,57,2.6,5.3,67.5,10.1,67.5,6.6,,,,
