,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2009-11-30,1006.7,1010.3,9.0,4.0,1.5,17.9,25.1,12.7,82,58,2.8,7.2,202.5,14.0,45.0,4.8,,,,
2009-12-01,1007.3,1011.0,9.5,3.5,1.5,11.0,14.3,4.2,84,61,3.0,7.8,0.0,14.8,45.0,0.0,,,,
2009-12-02,1021.7,1025.5,0.0,1.0,0.0,6.4,13.2,1.2,73,30,1.9,4.7,292.5,9.4,270.0,9.9,,,,
2009-12-03,1026.0,1029.9,,,,8.0,16.3,-0.2,81,47,1.4,3.4,180.0,5.7,180.0,7.3,,,,
2009-12-04,1020.0,1023.8,,,,9.9,15.8,5.1,82,50,1.3,2.3,292.5,3.7,270.0,2.1,,,,
2009-12-05,1018.3,1022.1,,,,12.1,19.9,4.2,82,51,1.8,3.5,112.5,6.1,112.5,10.0,,,,
2009-12-06,1018.6,1022.4,,,,13.6,20.2,7.8,86,64,1.7,3.1,112.5,5.3,67.5,5.3,,,,
2009-12-07,1017.4,1021.1,0.0,0.0,0.0,14.6,20.7,9.3,86,67,1.5,2.5,67.5,4.0,67.5,3.5,,,,
2009-12-08,1013.3,1017.1,,,,14.9,21.4,9.1,88,59,1.4,2.6,292.5,4.5,315.0,6.8,,,,
2009-12-09,1011.7,1015.3,0.0,0.0,0.0,16.4,20.9,11.8,87,66,1.4,3.0,67.5,5.7,67.5,2.0,,,,
2009-12-10,1006.3,1010.0,73.0,16.5,5.0,16.4,18.9,14.1,95,91,1.9,5.1,337.5,8.8,337.5,0.0,,,,
2009-12-11,1022.0,1025.8,0.0,0.0,0.0,11.7,14.1,8.1,74,57,3.4,6.0,67.5,11.6,67.5,0.0,,,,
2009-12-12,1018.8,1022.6,6.5,4.0,1.5,11.0,13.9,8.3,82,70,2.9,4.6,337.5,8.2,90.0,0.0,,,,
2009-12-13,998.6,1002.3,5.5,2.0,1.0,14.1,21.4,10.9,94,83,2.3,8.2,225.0,16.3,180.0,0.0,,,,
2009-12-14,1004.9,1008.6,0.0,0.0,0.0,13.7,21.1,7.5,69,33,1.7,3.6,202.5,6.6,225.0,9.6,,,,
2009-12-15,1014.5,1018.3,,,,10.7,14.7,5.3,71,40,1.4,2.8,315.0,4.6,292.5,0.0,,,,
2009-12-16,1011.9,1015.7,20.5,3.0,1.0,8.4,9.9,7.7,91,78,1.9,3.8,315.0,,337.5,0.0,,,,
2009-12-17,1013.9,1017.7,0.0,0.5,0.5,8.8,14.1,2.3,75,47,1.7,3.1,45.0,5.9,22.5,5.2,,,,
2009-12-18,1021.1,1025.0,6.0,2.0,0.5,5.7,9.2,2.4,86,59,1.4,2.7,315.0,5.8,45.0,0.0,,,,
2009-12-19,1019.5,1023.3,0.0,0.0,0.0,7.5,13.2,-0.2,76,50,1.9,4.0,90.0,7.2,67.5,8.0,,,,
2009-12-20,1015.7,1019.5,0.0,0.0,0.0,9.9,17.6,4.5,66,28,2.3,6.4,315.0,11.7,292.5,9.4,,,,
2009-12-21,1022.6,1026.5,1.5,1.5,0.5,6.3,8.5,2.2,76,60,2.0,3.3,45.0,6.3,67.5,0.0,,,,
2009-12-22,1020.0,1023.8,0.5,0.5,0.5,8.8,16.1,4.9,83,54,1.3,3.0,315.0,,315.0,7.5,,,,
2009-12-23,1021.2,1025.0,1.0,1.0,1.0,9.5,15.0,2.5,83,53,1.5,3.1,67.5,5.7,45.0,2.1,,,,
2009-12-24,1012.1,1015.9,6.0,1.5,0.5,10.9,16.1,8.6,93,73,1.2,2.4,315.0,,315.0,3.2,,,,
2009-12-25,1018.4,1022.1,1.0,1.0,1.0,11.9,17.1,6.4,84,51,1.8,3.9,112.5,7.3,90.0,7.3,,,,
2009-12-26,1017.5,1021.3,,,,10.0,16.2,4.2,89,66,1.1,2.5,45.0,3.4,337.5,3.6,,,,
2009-12-27,1014.7,1018.5,,,,10.9,17.0,5.3,73,47,2.0,4.4,67.5,7.9,90.0,8.0,,,,
2009-12-28,1019.1,1022.9,0.0,0.0,0.0,9.1,12.9,6.7,61,45,2.6,4.2,67.5,9.1,67.5,6.8,,,,
2009-12-29,1015.9,1019.7,7.5,2.5,1.0,8.2,10.6,5.9,90,78,1.6,4.0,337.5,8.8,315.0,0.0,,,,
