,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2011-04-30,1017.8,1021.6,,,,8.5,16.8,-1.3,58,12,2.2,6.4,180.0,9.9,180.0,11.7,,,,
2011-05-01,1009.6,1013.4,,,,10.3,19.4,2.6,61,17,1.8,4.4,67.5,9.7,67.5,3.9,,,,
2011-05-02,1013.4,1017.2,,,,6.5,8.7,2.8,53,33,2.0,3.5,67.5,6.3,67.5,0.0,,,,
2011-05-03,1017.1,1020.9,,,,6.4,13.2,0.6,54,22,2.1,5.2,90.0,9.6,112.5,8.0,,,,
2011-05-04,1020.9,1024.7,,,,7.4,17.4,-3.1,43,18,1.8,4.8,157.5,7.6,180.0,12.2,,,,
2011-05-05,1021.9,1025.7,,,,11.1,20.6,0.2,52,10,2.1,4.1,202.5,7.0,202.5,12.1,,,,
2011-05-06,1020.3,1024.1,,,,13.2,20.8,4.9,65,37,3.0,6.6,180.0,10.9,180.0,5.8,,,,
2011-05-07,1014.6,1018.3,,,,16.6,20.7,13.3,59,35,5.8,10.6,202.5,19.9,202.5,4.5,,,,
2011-05-08,1013.0,1016.8,5.5,2.5,0.5,14.1,17.4,10.1,87,64,3.6,8.9,180.0,16.0,180.0,0.0,,,,
2011-05-09,1012.7,1016.4,0.0,0.0,0.0,11.9,17.3,8.4,69,42,2.4,4.0,67.5,8.2,67.5,5.0,,,,
2011-05-10,1004.9,1008.6,1.5,1.0,0.5,11.5,20.7,5.1,74,30,2.6,7.0,45.0,14.2,45.0,6.0,,,,
2011-05-11,1010.7,1014.4,,0.0,,9.3,15.5,3.8,46,12,2.5,5.3,292.5,9.4,292.5,11.9,,,,
2011-05-12,1010.1,1013.8,,,,11.7,20.8,1.9,54,16,2.9,7.2,180.0,11.1,202.5,12.0,,,,
2011-05-13,1008.1,1011.8,,,,14.9,24.1,4.9,48,10,2.2,4.8,202.5,8.0,180.0,12.1,,,,
2011-05-14,1004.5,1008.2,,,,16.6,23.3,8.4,65,32,4.3,8.4,202.5,15.2,225.0,8.4,,,,
2011-05-15,1001.3,1004.9,,,,17.9,26.7,10.0,58,22,3.6,7.8,202.5,13.7,180.0,6.3,,,,
2011-05-16,1008.6,1012.4,,,,11.6,18.6,5.9,46,20,2.5,6.3,157.5,10.7,157.5,10.6,,,,
2011-05-17,1004.0,1007.7,0.0,0.0,0.0,12.7,17.2,9.4,67,49,3.1,5.6,90.0,10.0,112.5,4.1,,,,
2011-05-18,997.8,1001.5,22.5,7.5,2.5,8.6,13.1,1.5,90,72,3.5,8.0,337.5,16.0,45.0,0.8,,,,
2011-05-19,1008.9,1012.7,,,,7.8,15.1,0.0,74,45,2.2,4.9,90.0,9.1,90.0,8.6,,,,
2011-05-20,1018.3,1022.1,,,,10.2,13.5,7.2,74,64,,,90.0,,67.5,0.4,,,,
2011-05-21,1014.8,1018.5,0.0,0.0,0.0,13.9,19.0,10.3,78,47,2.2,4.8,202.5,7.5,202.5,1.4,,,,
2011-05-22,1004.9,1008.6,27.0,6.0,2.5,15.5,18.5,12.3,90,75,4.1,7.7,180.0,12.9,157.5,0.0,,,,
2011-05-23,1000.6,1004.3,3.0,2.5,2.5,14.1,19.9,8.4,72,28,2.8,6.2,157.5,10.9,180.0,9.0,,,,
2011-05-24,1005.1,1008.8,0.0,0.0,0.0,11.9,19.9,5.3,69,22,2.3,7.9,292.5,15.5,315.0,10.3,,,,
2011-05-25,1008.7,1012.4,,,,13.6,20.7,4.8,63,24,2.3,5.8,202.5,11.1,202.5,8.4,,,,
2011-05-26,1001.7,1005.4,1.0,1.0,0.5,17.4,23.9,7.9,73,49,5.7,11.9,180.0,20.9,180.0,8.8,,,,
2011-05-27,994.3,997.9,9.5,3.0,1.5,17.6,24.6,9.3,71,38,3.4,6.2,157.5,13.0,22.5,4.4,,,,
2011-05-28,1008.4,1012.2,4.5,4.5,4.5,12.8,18.6,9.1,64,44,2.4,4.7,22.5,9.9,0.0,6.1,,,,
2011-05-29,1012.8,1016.4,,,,15.3,21.3,6.7,70,39,3.0,7.3,202.5,13.2,202.5,5.7,,,,
