,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2013-04-30,1020.9,1024.2,,,,9.5,14.3,3.5,62,40,2.2,4.4,90.0,8.0,135.0,9.6,,,,
2013-05-01,1012.9,1016.3,14.0,3.0,1.5,11.7,14.4,7.7,90,57,1.9,4.8,90.0,9.9,67.5,0.0,,,,
2013-05-02,994.3,997.5,43.5,10.5,2.5,12.8,15.1,8.5,81,54,5.4,11.8,337.5,20.7,315.0,0.1,,,,
2013-05-03,1010.9,1014.2,,,,13.8,22.3,4.1,68,34,2.2,5.4,157.5,9.0,135.0,10.0,,,,
2013-05-04,1015.3,1018.5,,,,14.6,19.8,11.8,72,59,3.4,5.4,90.0,9.7,67.5,8.7,,,,
2013-05-05,1003.4,1006.7,43.0,15.0,3.5,15.8,21.1,10.1,81,47,4.1,10.6,135.0,19.6,135.0,1.8,,,,
2013-05-06,978.2,981.4,17.0,14.5,10.5,16.2,24.2,9.1,70,32,5.6,12.2,202.5,22.2,225.0,6.7,,,,
2013-05-07,1000.2,1003.5,,,,12.3,19.4,5.4,34,15,5.4,10.1,270.0,21.3,292.5,11.9,,,,
2013-05-08,1004.4,1007.7,,,,12.9,21.2,3.8,57,35,2.6,9.0,202.5,15.6,202.5,6.1,,,,
2013-05-09,1006.0,1009.3,0.0,0.0,0.0,11.8,16.2,6.5,57,43,3.2,5.4,90.0,9.1,247.5,5.3,,,,
2013-05-10,1009.0,1012.3,3.0,2.0,1.0,7.3,12.6,3.8,73,38,2.4,5.4,112.5,9.6,112.5,6.8,,,,
2013-05-11,1008.7,1012.1,0.0,0.0,0.0,8.9,15.7,0.4,60,27,2.2,4.9,0.0,9.1,315.0,10.7,,,,
2013-05-12,1012.6,1016.0,,,,9.4,16.6,0.6,60,26,2.3,5.8,180.0,8.9,180.0,12.4,,,,
2013-05-13,1006.8,1010.0,,,,14.2,20.8,4.4,61,32,4.5,9.1,202.5,16.6,202.5,7.8,,,,
2013-05-14,1002.6,1005.8,,,,14.5,18.5,8.3,60,42,4.0,6.8,45.0,14.2,202.5,9.7,,,,
2013-05-15,1009.6,1012.9,,,,12.9,19.4,5.6,68,43,2.1,5.4,90.0,10.0,157.5,6.0,,,,
2013-05-16,1005.1,1008.4,,,,17.2,23.3,9.8,71,43,4.4,9.3,202.5,16.5,202.5,0.5,,,,
2013-05-17,1002.2,1005.4,0.0,0.0,0.0,16.6,21.1,12.0,79,62,3.3,7.0,180.0,11.9,180.0,9.3,,,,
2013-05-18,1004.9,1008.2,0.5,0.5,0.5,12.1,18.2,8.4,56,21,2.8,5.4,315.0,10.6,270.0,2.3,,,,
2013-05-19,1013.9,1017.3,7.0,2.0,0.5,7.5,10.1,4.9,61,34,2.1,3.4,22.5,5.9,22.5,0.0,,,,
2013-05-20,1006.8,1010.1,15.0,4.0,1.5,5.7,8.5,4.0,92,81,2.3,5.4,315.0,9.5,337.5,0.1,,,,
2013-05-21,1016.1,1019.5,,,,8.3,16.4,-0.2,55,28,2.1,4.7,22.5,8.9,22.5,11.0,,,,
2013-05-22,1020.9,1024.2,,,,11.3,18.1,0.5,58,29,2.3,4.9,180.0,8.8,180.0,9.1,,,,
2013-05-23,1010.5,1013.8,21.5,4.5,1.0,14.3,17.3,9.5,86,60,2.8,6.9,180.0,11.7,180.0,0.0,,,,
2013-05-24,1002.7,1005.9,3.0,4.5,1.5,16.6,21.9,11.5,63,32,2.3,5.7,337.5,9.4,315.0,10.9,,,,
2013-05-25,998.0,1001.2,0.0,0.0,0.0,15.8,23.0,7.0,65,29,4.0,9.9,180.0,17.2,180.0,9.1,,,,
2013-05-26,1004.5,1007.7,,,,13.8,20.0,6.0,41,23,5.4,8.8,292.5,17.9,315.0,13.0,,,,
2013-05-27,1013.2,1016.5,,,,13.9,21.1,6.8,42,18,2.6,5.3,292.5,10.4,270.0,12.9,,,,
2013-05-28,1013.5,1016.8,,,,14.2,22.8,3.8,57,27,2.0,4.6,180.0,8.8,202.5,10.6,,,,
2013-05-29,1002.0,1005.3,0.0,0.0,0.0,16.7,21.1,12.3,75,54,3.3,8.1,202.5,16.3,180.0,0.0,,,,
