,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2007-07-31,1004.4,1008.0,0.0,0.5,0.0,22.0,26.4,18.6,82,65,1.6,4.0,157.5,7.3,135.0,1.1,,,,
2007-08-01,1000.7,1004.2,5.5,3.5,1.5,22.7,25.1,21.3,93,81,1.8,3.6,157.5,6.5,157.5,,,,,
2007-08-02,1000.1,1003.7,0.0,0.0,0.0,22.9,26.5,21.1,85,68,2.1,4.3,90.0,7.9,90.0,1.3,,,,
2007-08-03,999.2,1002.8,9.0,3.0,1.5,20.3,21.2,19.3,94,87,3.2,4.9,67.5,11.1,67.5,,,,,
2007-08-04,996.1,999.7,0.0,0.0,0.0,21.8,27.3,19.0,87,64,2.4,4.6,90.0,10.0,112.5,5.5,,,,
2007-08-05,1000.3,1003.8,,,,23.3,28.1,18.4,83,65,2.2,4.5,90.0,7.7,67.5,6.0,,,,
2007-08-06,1000.4,1004.0,,,,22.0,25.1,19.9,84,70,2.6,4.8,45.0,9.6,22.5,2.2,,,,
2007-08-07,1003.1,1006.7,0.0,0.0,0.0,21.7,25.1,19.6,78,59,2.3,4.0,90.0,8.1,67.5,3.8,,,,
2007-08-08,1004.2,1007.8,0.0,0.0,0.0,21.6,25.5,19.0,79,53,1.9,3.9,112.5,8.3,90.0,1.2,,,,
2007-08-09,1004.5,1008.1,2.5,1.5,0.5,21.9,24.2,19.7,88,70,1.8,3.4,180.0,5.7,180.0,,,,,
2007-08-10,1001.5,1005.1,9.5,4.0,1.5,23.4,25.0,21.2,94,89,2.1,4.2,202.5,9.8,225.0,,,,,
2007-08-11,1005.7,1009.3,1.0,1.0,0.5,22.8,26.5,21.2,92,77,2.0,3.6,112.5,7.3,112.5,0.8,,,,
2007-08-12,1007.5,1011.1,0.0,0.0,0.0,22.2,24.3,20.5,92,85,2.2,3.6,112.5,7.0,112.5,,,,,
2007-08-13,1006.9,1010.5,40.5,8.0,2.5,20.3,21.9,19.4,96,93,2.8,4.3,67.5,10.4,90.0,,,,,
2007-08-14,989.3,992.8,61.5,13.0,5.5,23.0,25.5,20.8,94,79,4.6,7.3,22.5,16.3,67.5,,,,,
2007-08-15,998.5,1002.0,,,,22.7,27.5,19.5,75,59,3.4,4.9,337.5,11.0,112.5,4.6,,,,
2007-08-16,1000.9,1004.5,1.0,0.5,0.5,19.0,20.9,17.2,88,78,2.1,3.0,90.0,6.4,45.0,,,,,
2007-08-17,1002.6,1006.2,0.0,0.0,0.0,19.4,21.5,17.3,89,78,2.4,4.3,45.0,8.2,67.5,0.2,,,,
2007-08-18,1004.9,1008.5,0.0,0.0,0.0,20.4,22.6,18.7,85,75,1.9,3.0,90.0,6.0,90.0,,,,,
2007-08-19,1003.1,1006.7,0.5,0.5,0.5,22.9,26.9,18.0,81,59,1.7,2.8,135.0,6.2,135.0,4.1,,,,
2007-08-20,1001.9,1005.5,3.5,2.5,1.0,23.5,26.6,21.2,89,75,2.4,4.7,180.0,9.5,180.0,,,,,
2007-08-21,1001.3,1004.8,1.5,1.5,1.0,24.2,27.7,22.2,90,74,1.5,2.8,112.5,4.6,157.5,2.1,,,,
2007-08-22,1003.0,1006.6,0.0,0.0,0.0,23.6,25.9,21.5,90,77,1.7,3.5,67.5,7.7,67.5,,,,,
2007-08-23,1007.8,1011.3,,,,24.0,29.6,19.9,75,41,2.1,4.4,112.5,8.8,112.5,11.1,,,,
2007-08-24,1007.6,1011.2,,,,24.6,31.3,18.8,77,47,1.9,4.4,135.0,8.4,157.5,6.8,,,,
2007-08-25,1004.0,1007.5,0.0,0.0,0.0,25.4,29.8,22.0,82,64,1.6,2.8,45.0,5.5,45.0,2.0,,,,
2007-08-26,1004.3,1007.8,0.0,0.0,0.0,25.8,30.7,21.1,75,52,2.1,4.3,112.5,8.8,135.0,10.5,,,,
2007-08-27,1001.4,1004.9,6.5,6.5,6.5,25.8,32.7,20.0,81,53,2.0,5.2,337.5,12.1,0.0,9.6,,,,
2007-08-28,1002.8,1006.4,4.5,2.5,1.0,24.7,29.7,21.4,87,67,2.2,4.2,67.5,9.1,90.0,0.7,,,,
2007-08-29,1005.4,1009.0,52.5,40.5,14.5,20.8,22.3,19.2,90,83,2.8,5.3,67.5,12.6,90.0,0.8,,,,
2007-08-30,1005.7,1009.3,13.5,6.0,2.0,22.0,26.8,18.8,85,64,1.6,3.3,0.0,5.7,22.5,3.9,,,,
