,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1991-09-30,1008.0,1011.4,,,,25.8,29.4,21.7,77,54,2.4,4.6,112.5,7.9,112.5,10.3,,,,
1991-10-01,1009.6,1013.1,,,,24.8,29.8,19.6,79,53,1.8,4.9,90.0,7.9,90.0,9.7,,,,
1991-10-02,1008.5,1012.0,,,,26.1,31.0,21.7,84,60,1.6,3.7,90.0,5.9,90.0,6.4,,,,
1991-10-03,1011.2,1014.7,0.0,0.0,0.0,26.5,31.8,23.2,85,65,1.7,4.5,67.5,7.8,45.0,6.8,,,,
1991-10-04,1013.4,1016.8,,,,26.3,31.1,22.9,86,67,1.9,3.9,112.5,7.1,90.0,3.9,,,,
1991-10-05,1009.1,1012.6,,,,26.7,31.9,23.3,80,58,2.5,5.1,202.5,10.1,225.0,7.9,,,,
1991-10-06,1006.6,1010.0,0.0,0.0,0.0,26.6,32.6,21.7,78,46,2.4,4.9,135.0,8.2,135.0,9.5,,,,
1991-10-07,1004.9,1008.4,121.0,70.5,13.5,23.9,24.8,23.4,96,92,3.3,6.8,67.5,11.7,67.5,,,,,
1991-10-08,998.9,1002.3,4.0,3.0,2.5,24.1,26.2,21.5,91,75,3.5,7.0,45.0,15.9,45.0,,,,,
1991-10-09,1006.5,1010.0,0.5,0.5,0.5,22.9,26.9,19.6,86,72,2.8,5.3,112.5,9.2,112.5,5.0,,,,
1991-10-10,1006.3,1009.9,10.0,2.5,1.0,20.6,22.5,18.8,97,92,1.8,3.8,45.0,7.1,45.0,0.1,,,,
1991-10-11,1008.0,1011.5,0.0,0.0,0.0,23.4,27.9,19.6,83,65,1.9,4.7,90.0,8.4,90.0,8.0,,,,
1991-10-12,1012.8,1016.4,19.5,8.5,3.5,20.4,22.3,19.6,91,75,2.7,4.1,67.5,8.8,45.0,,,,,
1991-10-13,1008.5,1012.0,42.0,31.5,10.5,24.1,28.9,19.7,87,71,4.9,9.4,180.0,22.3,180.0,1.1,,,,
1991-10-14,1013.4,1017.0,4.5,3.0,1.0,20.9,27.0,17.8,86,70,3.2,8.2,202.5,15.0,202.5,,,,,
1991-10-15,1017.0,1020.6,3.0,1.5,0.5,19.3,21.6,17.4,89,77,2.0,3.2,45.0,5.9,45.0,0.1,,,,
1991-10-16,1012.8,1016.4,0.0,0.0,0.0,20.7,24.1,18.4,84,68,2.2,4.5,67.5,7.6,67.5,0.4,,,,
1991-10-17,1008.0,1011.5,9.5,3.0,2.0,21.0,22.6,19.5,89,80,2.9,4.6,67.5,9.5,45.0,,,,,
1991-10-18,990.4,993.8,182.5,25.5,7.5,21.7,24.7,19.0,95,93,3.1,9.9,225.0,25.4,180.0,,,,,
1991-10-19,1002.3,1005.9,0.0,0.0,0.0,19.2,21.3,17.2,85,70,3.2,6.3,90.0,12.4,67.5,0.2,,,,
1991-10-20,1013.2,1016.8,11.0,5.5,2.0,18.0,19.2,16.4,93,84,2.4,4.0,45.0,8.5,45.0,,,,,
1991-10-21,1012.8,1016.4,,,,19.8,24.6,16.9,87,65,1.6,2.6,135.0,4.4,67.5,4.7,,,,
1991-10-22,1011.4,1015.0,,,,20.8,26.1,17.8,78,52,1.9,4.4,90.0,7.6,90.0,8.0,,,,
1991-10-23,1012.1,1015.7,0.0,0.0,0.0,20.2,23.8,17.0,76,62,2.3,3.9,112.5,6.3,90.0,2.4,,,,
1991-10-24,1014.5,1018.1,2.0,1.0,0.5,19.9,24.5,16.8,81,60,1.9,4.7,90.0,9.3,67.5,3.4,,,,
1991-10-25,1018.6,1022.2,0.5,0.5,0.5,18.3,20.8,16.8,84,70,2.2,4.2,45.0,8.4,45.0,,,,,
1991-10-26,1010.2,1013.7,1.0,0.5,0.5,21.1,25.6,17.0,89,76,2.0,6.8,180.0,14.6,180.0,,,,,
1991-10-27,1000.4,1003.8,0.0,0.0,0.0,26.1,32.5,16.8,70,37,5.6,13.5,180.0,37.0,202.5,5.9,,,,
1991-10-28,1015.5,1019.1,,,,18.7,23.0,14.6,75,53,2.0,4.1,90.0,7.2,112.5,2.6,,,,
1991-10-29,1017.8,1021.4,21.0,8.5,2.0,19.0,23.2,16.0,80,51,1.6,2.6,90.0,4.5,90.0,0.6,,,,
