,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1996-06-30,1010.1,1013.7,,,,16.0,19.9,12.8,69,53,3.8,7.1,67.5,14.5,90.0,6.8,,,,
1996-07-01,1012.4,1016.0,,,,19.2,24.9,12.3,66,43,3.2,5.8,202.5,10.9,180.0,11.4,,,,
1996-07-02,1004.0,1007.5,,,,22.1,26.5,16.5,76,56,4.2,8.5,202.5,15.6,202.5,8.6,,,,
1996-07-03,997.4,1000.9,0.0,0.0,0.0,22.7,27.9,19.2,75,54,2.3,4.4,180.0,8.3,202.5,3.8,,,,
1996-07-04,1005.7,1009.3,0.0,0.0,0.0,17.5,20.5,13.2,66,47,2.9,5.7,112.5,10.3,112.5,9.0,,,,
1996-07-05,1015.8,1019.5,,,,17.1,23.6,11.1,61,39,2.5,5.8,90.0,10.6,112.5,11.9,,,,
1996-07-06,1019.3,1022.9,0.0,0.0,0.0,16.6,22.1,9.6,73,46,2.5,4.5,112.5,8.4,90.0,10.1,,,,
1996-07-07,1016.5,1020.1,0.5,0.5,0.5,18.1,21.3,14.7,79,63,2.1,3.5,67.5,6.3,90.0,0.1,,,,
1996-07-08,1014.2,1017.8,0.0,0.0,0.0,17.8,21.2,15.2,77,66,2.6,3.9,90.0,7.2,67.5,,,,,
1996-07-09,1011.3,1014.9,5.0,2.0,0.5,18.3,21.1,15.7,85,76,1.9,3.0,180.0,6.1,180.0,0.1,,,,
1996-07-10,1004.3,1007.9,1.5,1.0,0.5,18.6,20.1,17.1,94,88,2.0,3.3,45.0,6.0,45.0,,,,,
1996-07-11,1005.2,1008.8,0.0,0.0,0.0,20.4,25.3,17.1,87,68,1.8,3.7,67.5,6.5,67.5,1.3,,,,
1996-07-12,1009.9,1013.5,,,,20.0,25.7,16.6,85,63,2.3,3.7,157.5,6.2,202.5,3.6,,,,
1996-07-13,1009.4,1013.0,2.5,1.0,0.5,19.0,20.9,17.6,96,88,1.8,3.2,112.5,5.0,67.5,,,,,
1996-07-14,1005.5,1009.0,0.0,0.0,0.0,21.9,28.1,18.8,88,64,1.6,4.1,112.5,8.1,112.5,3.3,,,,
1996-07-15,1006.1,1009.7,,,,22.7,28.8,18.3,80,50,2.5,4.3,112.5,8.4,67.5,7.1,,,,
1996-07-16,1003.1,1006.6,0.0,0.0,0.0,21.3,26.6,18.3,89,72,2.2,4.3,67.5,8.5,67.5,0.8,,,,
1996-07-17,990.2,993.6,4.5,4.0,2.0,21.9,26.2,18.4,91,79,5.1,9.4,180.0,17.7,180.0,0.4,,,,
1996-07-18,988.7,992.2,,,,23.0,30.0,15.3,59,33,3.7,7.9,180.0,16.5,202.5,6.2,,,,
1996-07-19,995.6,999.1,0.0,0.0,0.0,22.4,29.4,14.6,65,34,2.4,5.1,180.0,9.0,180.0,8.1,,,,
1996-07-20,997.4,1000.9,0.0,0.0,0.0,21.1,24.7,18.7,75,63,2.4,3.9,90.0,7.7,90.0,2.4,,,,
1996-07-21,1004.1,1007.7,2.0,2.0,2.0,19.8,22.0,18.6,86,77,1.9,3.6,67.5,6.7,67.5,,,,,
1996-07-22,1009.4,1013.0,,,,20.1,23.6,18.0,88,75,2.4,3.6,90.0,7.6,112.5,1.0,,,,
1996-07-23,1010.9,1014.4,9.5,5.5,1.5,21.4,24.8,17.8,88,72,2.4,3.9,157.5,7.4,135.0,0.4,,,,
1996-07-24,1001.4,1004.9,8.5,4.5,1.5,22.9,26.2,19.3,93,82,2.1,4.6,135.0,9.3,135.0,0.1,,,,
1996-07-25,1004.9,1008.4,8.0,2.0,1.0,19.1,21.8,16.9,95,90,2.2,3.7,90.0,7.8,90.0,,,,,
1996-07-26,1011.4,1015.0,0.0,0.0,0.0,17.9,21.7,16.0,85,72,2.5,4.2,112.5,7.6,90.0,2.0,,,,
1996-07-27,1003.5,1007.0,0.0,0.0,0.0,20.2,23.6,16.3,90,81,2.2,6.0,180.0,12.4,180.0,,,,,
1996-07-28,1001.3,1004.8,,,,23.0,30.2,18.1,74,40,2.5,5.9,337.5,10.9,337.5,10.2,,,,
1996-07-29,998.3,1001.7,,,,24.4,29.7,18.5,81,70,2.2,4.0,225.0,7.8,225.0,3.1,,,,
